id,old,new,
5167,ベネフィットマフラー,Benefit Muffler,
9885,ベネフィットメイル,Benefit Mail,
9886,ベネフィットレッグス,Benefit Legs,
9889,ベネフィットジャケット,Benefit Jacket,
516,ベネフィットホーズS,Benefit Hose S,
2128,ベネフィットホーズS,Benefit Hose S,
3151,ベネフィットホーズS,Benefit Hose S,
4174,ベネフィットホーズS,Benefit Hose S,
5197,ベネフィットホーズS,Benefit Hose S,
9674,ベネフィットホーズR,Benefit Hose R,
9675,ベネフィットホーズR,Benefit Hose R,
9676,ベネフィットホーズR,Benefit Hose R,
9677,ベネフィットホーズR,Benefit Hose R,
9678,ベネフィットホーズR,Benefit Hose R,
519,ベネフィットホーズM,Benefit Hose M,
2131,ベネフィットホーズM,Benefit Hose M,
3154,ベネフィットホーズM,Benefit Hose M,
4177,ベネフィットホーズM,Benefit Hose M,
5200,ベネフィットホーズM,Benefit Hose M,
9901,ベネフィットホーズ,Benefit Hose,
9887,ベネフィットヘルム,Benefit Helm,
9899,ベネフィットヘッド,Benefit Head,
9895,ベネフィットハット,Benefit Hat,
9888,ベネフィットハンズ,Benefit Hands,
9890,ベネフィットグリーブ,Benefit Greaves,
9884,ベネフィットグラブ,Benefit Gloves,
9891,ベネフィットコイフ,Benefit Coif,
967,ベネフィットマントR,Benefit Cloak R,
2579,ベネフィットマントR,Benefit Cloak R,
3602,ベネフィットマントR,Benefit Cloak R,
4625,ベネフィットマントR,Benefit Cloak R,
5648,ベネフィットマントR,Benefit Cloak R,
517,ベネフィットクローク,Benefit Cloak,
2129,ベネフィットクローク,Benefit Cloak,
3152,ベネフィットクローク,Benefit Cloak,
4175,ベネフィットクローク,Benefit Cloak,
5198,ベネフィットクローク,Benefit Cloak,
9902,ベネフィットマント,Benefit Cloak,
9879,ベネフィットボウ,Benefit Bow,
9898,ベネフィットブーツ,Benefit Boots,
9892,ベネフィットバングル,Benefit Bangles,
9896,ベネフィットアーム,Benefit Arms,
9897,ベネフィットアーマー,Benefit Armor,
13168,ベネディクションマント,Benediction Mantle,
13169,ベネディクションマント,Benediction Mantle,
13170,ベネディクションマント,Benediction Mantle,
13171,ベネディクションマント,Benediction Mantle,
13172,ベネディクションマント,Benediction Mantle,
130,ベネディクシオソーレ,Benedico Sole,
1742,ベネディクシオソーレ,Benedico Sole,
2765,ベネディクシオソーレ,Benedico Sole,
3788,ベネディクシオソーレ,Benedico Sole,
4811,ベネディクシオソーレ,Benedico Sole,
763,ベルウェザーローブ,Bellwether Robe,
2375,ベルウェザーローブ,Bellwether Robe,
3398,ベルウェザーローブ,Bellwether Robe,
4421,ベルウェザーローブ,Bellwether Robe,
5444,ベルウェザーローブ,Bellwether Robe,
736,ベルウェザーフード,Bellwether Hood,
2348,ベルウェザーフード,Bellwether Hood,
3371,ベルウェザーフード,Bellwether Hood,
4394,ベルウェザーフード,Bellwether Hood,
5417,ベルウェザーフード,Bellwether Hood,
790,ベルウェザーグリーブ,Bellwether Greaves,
2402,ベルウェザーグリーブ,Bellwether Greaves,
3425,ベルウェザーグリーブ,Bellwether Greaves,
4448,ベルウェザーグリーブ,Bellwether Greaves,
5471,ベルウェザーグリーブ,Bellwether Greaves,
817,ベルウェザーバングル,Bellwether Bangles,
2429,ベルウェザーバングル,Bellwether Bangles,
3452,ベルウェザーバングル,Bellwether Bangles,
4475,ベルウェザーバングル,Bellwether Bangles,
5498,ベルウェザーバングル,Bellwether Bangles,
1000,ブリジェレントタイド,Belligerent Tied,
2612,ブリジェレントタイド,Belligerent Tied,
3635,ブリジェレントタイド,Belligerent Tied,
4658,ブリジェレントタイド,Belligerent Tied,
5681,ブリジェレントタイド,Belligerent Tied,
402,ベラトール,Bellator,
2014,ベラトール,Bellator,
3037,ベラトール,Bellator,
4060,ベラトール,Bellator,
5083,ベラトール,Bellator,
21256,ベラドンナ,Belladonna,
21623,ベヘリット,Beherit,
14357,巨獣のハンマー,Behemoth's Hammer,
14358,巨獣のハンマー,Behemoth's Hammer,
14359,巨獣のハンマー,Behemoth's Hammer,
14360,巨獣のハンマー,Behemoth's Hammer,
14361,巨獣のハンマー,Behemoth's Hammer,
7799,ベヘモットファング,Behemoth Fang,
24793,LV.100になる宝珠【ウォリアー】,Become LV.100 Orb (Warrior),
24795,LV.100になる宝珠【Ｓランサー】,Become LV.100 Orb (Spirit Lancer),
24790,LV.100になる宝珠【ソーサラー】,Become LV.100 Orb (Sorcerer),
24787,LV.100になる宝珠【Ｓセージ】,Become LV.100 Orb (Shield Sage),
24791,LV.100になる宝珠【シーカー】,Become LV.100 Orb (Seeker),
24789,LV.100になる宝珠【プリースト】,Become LV.100 Orb (Priest),
24788,LV.100になる宝珠【ハンター】,Become LV.100 Orb (Hunter),
24796,LV.100になる宝珠【ハイセプター】,Become LV.100 Orb (High Scepter),
24786,LV.100になる宝珠【ファイター】,Become LV.100 Orb (Fighter),
24792,LV.100になる宝珠【Ｅアーチャー】,Become LV.100 Orb (Element Archer),
24794,LV.100になる宝珠【アルケミスト】,Become LV.100 Orb (Alchemist),
21638,LV.90になる宝珠【ウォリアー】,Become LV.90 Orb (Warrior),
21640,LV.90になる宝珠【Ｓランサー】,Become LV.90 Orb (Spirit Lancer),
21635,LV.90になる宝珠【ソーサラー】,Become LV.90 Orb (Sorcerer),
21632,LV.90になる宝珠【Ｓセージ】,Become LV.90 Orb (Shield Sage),
21636,LV.90になる宝珠【シーカー】,Become LV.90 Orb (Seeker),
21634,LV.90になる宝珠【プリースト】,Become LV.90 Orb (Priest),
21633,LV.90になる宝珠【ハンター】,Become LV.90 Orb (Hunter),
21631,LV.90になる宝珠【ファイター】,Become LV.90 Orb (Fighter),
21637,LV.90になる宝珠【Ｅアーチャー】,Become LV.90 Orb (Element Archer),
21639,LV.90になる宝珠【アルケミスト】,Become LV.90 Orb (Alchemist),
8017,綺麗な巻貝,Beautiful Conch Shell,
1074,ケモノ生肉,Beast-Steak,
18661,獣寄せの肉塊,Beast-Luring Meat,
7779,魔獣のタテガミ,Beast's Mane,
391,ビーストシンボル,Beast Symbol,
2003,ビーストシンボル,Beast Symbol,
3026,ビーストシンボル,Beast Symbol,
4049,ビーストシンボル,Beast Symbol,
5072,ビーストシンボル,Beast Symbol,
22525,獣系にダメージ+90,Beast Slayer +90,
22524,獣系にダメージ+87,Beast Slayer +87,
22523,獣系にダメージ+84,Beast Slayer +84,
22522,獣系にダメージ+81,Beast Slayer +81,
22521,獣系にダメージ+78,Beast Slayer +78,
22520,獣系にダメージ+75,Beast Slayer +75,
22519,獣系にダメージ+72,Beast Slayer +72,
22518,獣系にダメージ+69,Beast Slayer +69,
22517,獣系にダメージ+66,Beast Slayer +66,
22516,獣系にダメージ+63,Beast Slayer +63,
22515,獣系にダメージ+60,Beast Slayer +60,
22514,獣系にダメージ+57,Beast Slayer +57,
22513,獣系にダメージ+54,Beast Slayer +54,
22512,獣系にダメージ+51,Beast Slayer +51,
22511,獣系にダメージ+48,Beast Slayer +48,
22510,獣系にダメージ+45,Beast Slayer +45,
22509,獣系にダメージ+42,Beast Slayer +42,
22508,獣系にダメージ+39,Beast Slayer +39,
22507,獣系にダメージ+36,Beast Slayer +36,
22506,獣系にダメージ+33,Beast Slayer +33,
22505,獣系にダメージ+30,Beast Slayer +30,
22504,獣系にダメージ+27,Beast Slayer +27,
22503,獣系にダメージ+24,Beast Slayer +24,
22502,獣系にダメージ+21,Beast Slayer +21,
22501,獣系にダメージ+18,Beast Slayer +18,
22500,獣系にダメージ+15,Beast Slayer +15,
22499,獣系にダメージ+12,Beast Slayer +12,
22498,獣系にダメージ+9,Beast Slayer +9,
23267,獣狙 LV.6,Beast Proficiency LV.6,
23266,獣狙 LV.5,Beast Proficiency LV.5,
23265,獣狙 LV.4,Beast Proficiency LV.4,
23264,獣狙 LV.3,Beast Proficiency LV.3,
659,ビーストバデッド,Beast Padding,
2271,ビーストバデッド,Beast Padding,
3294,ビーストバデッド,Beast Padding,
4317,ビーストバデッド,Beast Padding,
5340,ビーストバデッド,Beast Padding,
13173,獣王のケープ,Beast Lord's Cape,
13174,獣王のケープ,Beast Lord's Cape,
13175,獣王のケープ,Beast Lord's Cape,
13176,獣王のケープ,Beast Lord's Cape,
13177,獣王のケープ,Beast Lord's Cape,
9010,魔獣革のブレスレット,Beast Leather Bracelet,
7923,魔獣の革,Beast Leather,
7778,魔獣の毛,Beast Fur,
633,ビーストコイフ,Beast Coif,
2245,ビーストコイフ,Beast Coif,
3268,ビーストコイフ,Beast Coif,
4291,ビーストコイフ,Beast Coif,
5314,ビーストコイフ,Beast Coif,
7801,魔獣の爪,Beast Claw,
8833,ビーストケーブ,Beast Cape,
8834,ビーストケーブ,Beast Cape,
8835,ビーストケーブ,Beast Cape,
8836,ビーストケーブ,Beast Cape,
8837,ビーストケーブ,Beast Cape,
8453,ビーストバングル,Beast Bangles,
8454,ビーストバングル,Beast Bangles,
8455,ビーストバングル,Beast Bangles,
8456,ビーストバングル,Beast Bangles,
8457,ビーストバングル,Beast Bangles,
21683,ベアーズキャップ【白】,Bear's Cap (White),
24924,ベアーズキャップ【紅】,Bear's Cap (Deep Red),
21685,ベアーズキャップ【茶】,Bear's Cap (Brown),
21684,ベアーズキャップ【黒】,Bear's Cap (Black),
9973,ビーコンオブマーラー,Beacon of Mahler,
9974,ビーコンオブマーラー,Beacon of Mahler,
9975,ビーコンオブマーラー,Beacon of Mahler,
9976,ビーコンオブマーラー,Beacon of Mahler,
9977,ビーコンオブマーラー,Beacon of Mahler,
19384,浜辺の串焼き肉,Beach Grilled Meat Skewers,
8972,バトラーブレス,Battler Bracelet,
19350,戦場のリングプレート【黄】,Battlefield Ring Plate (Yellow),
19346,戦場のリングプレート【紫】,Battlefield Ring Plate (Purple),
19347,戦場のリングプレート【緑】,Battlefield Ring Plate (Green),
19349,戦場のリングプレート【碧】,Battlefield Ring Plate (Blue-green),
19345,戦場のリングプレート【蒼】,Battlefield Ring Plate (Blue),
19348,戦場のリングプレート【黒】,Battlefield Ring Plate (Black),
19353,戦場のペリドットリング,Battlefield Peridot Ring,
19354,戦場のモリオンリング,Battlefield Morion Ring,
19355,戦場のエメラルドリング,Battlefield Emerald Ring,
19356,戦場のシトリンリング,Battlefield Citrine Ring,
19351,戦場のアクアマリンリング,Battlefield Aquamarine Ring,
19352,戦場のアメジストリング,Battlefield Amethyst Ring,
120,バトルソード,Battle Sword,
1732,バトルソード,Battle Sword,
2755,バトルソード,Battle Sword,
3778,バトルソード,Battle Sword,
4801,バトルソード,Battle Sword,
94,バトルシールド,Battle Shield,
1706,バトルシールド,Battle Shield,
2729,バトルシールド,Battle Shield,
3752,バトルシールド,Battle Shield,
4775,バトルシールド,Battle Shield,
524,バトルサーリット,Battle Sallet,
2136,バトルサーリット,Battle Sallet,
3159,バトルサーリット,Battle Sallet,
4182,バトルサーリット,Battle Sallet,
5205,バトルサーリット,Battle Sallet,
896,バトルレッグス,Battle Legs,
2508,バトルレッグス,Battle Legs,
3531,バトルレッグス,Battle Legs,
4554,バトルレッグス,Battle Legs,
5577,バトルレッグス,Battle Legs,
8298,バトルジャケット,Battle Jacket,
8299,バトルジャケット,Battle Jacket,
8300,バトルジャケット,Battle Jacket,
8301,バトルジャケット,Battle Jacket,
8302,バトルジャケット,Battle Jacket,
521,バードヘルム,Battle Helm,
2133,バードヘルム,Battle Helm,
3156,バードヘルム,Battle Helm,
4179,バードヘルム,Battle Helm,
5202,バードヘルム,Battle Helm,
430,バトルグリーブ,Battle Greaves,
2042,バトルグリーブ,Battle Greaves,
3065,バトルグリーブ,Battle Greaves,
4088,バトルグリーブ,Battle Greaves,
5111,バトルグリーブ,Battle Greaves,
921,バトルアーム,Battle Arms,
2533,バトルアーム,Battle Arms,
3556,バトルアーム,Battle Arms,
4579,バトルアーム,Battle Arms,
5602,バトルアーム,Battle Arms,
17876,戦甲の残片,Battle Armor Fragment,
979,バトリオンスーツ,Battalion Suit,
2591,バトリオンスーツ,Battalion Suit,
3614,バトリオンスーツ,Battalion Suit,
4637,バトリオンスーツ,Battalion Suit,
5660,バトリオンスーツ,Battalion Suit,
13759,くつろぎのバスローブ【壮健】,Bathrobe of Relaxation (Fine),
13760,くつろぎのバスローブ【優美】,Bathrobe of Relaxation (Elegant),
21552,お風呂・ホワイトデーの湯,Bath - White Day Hot Tub,
13253,お風呂・活力の湯,Bath - Vitality Hot Tub,
21548,お風呂・バレンタインの湯,Bath - Valentine Hot Tub,
21556,お風呂・熱々地獄の湯,Bath - Scalding Hell Hot Tub,
13792,お風呂・極上の湯,Bath - Premium Hot Tub,
18506,お風呂・楽園の湯,Bath - Paradise Hot Tub,
21667,お風呂・ホラーナイトの湯,Bath - Horror Night Hot Tub,
13252,お風呂・豊穣の湯,Bath - Abundance Hot Tub,
13251,お風呂,Bath,
255,バスティオン,Bastion,
1867,バスティオン,Bastion,
2890,バスティオン,Bastion,
3913,バスティオン,Bastion,
4936,バスティオン,Bastion,
20057,怨嗟のバスタードソード,Bastard Sword of Resentment,
20058,怨嗟のバスタードソード,Bastard Sword of Resentment,
20059,怨嗟のバスタードソード,Bastard Sword of Resentment,
20060,怨嗟のバスタードソード,Bastard Sword of Resentment,
20061,怨嗟のバスタードソード,Bastard Sword of Resentment,
136,バスタードソード,Bastard Sword,
1748,バスタードソード,Bastard Sword,
2771,バスタードソード,Bastard Sword,
3794,バスタードソード,Bastard Sword,
4817,バスタードソード,Bastard Sword,
19608,ベーシックショーツ・ピンク,Basic Shorts - Pink,
24887,ベーシックショーツ・グリーン,Basic Shorts - Green,
19607,ベーシックショーツ・ブルー,Basic Shorts - Blue,
19606,ベーシックパジャマ・ピンク,Basic Pajamas - Pink,
24886,ベーシックパジャマ・グリーン,Basic Pajamas - Green,
19605,ベーシックパジャマ・ブルー,Basic Pajamas - Blue,
17151,ベーシックなリビングカーペット,Basic Living Room Carpet,
8678,ベーシックホーズ,Basic Hose,
8679,ベーシックホーズ,Basic Hose,
8680,ベーシックホーズ,Basic Hose,
8681,ベーシックホーズ,Basic Hose,
8682,ベーシックホーズ,Basic Hose,
8808,ベーシックケープ,Basic Cape,
8809,ベーシックケープ,Basic Cape,
8810,ベーシックケープ,Basic Cape,
8811,ベーシックケープ,Basic Cape,
8812,ベーシックケープ,Basic Cape,
8120,バレルヘルム,Barrel Helm,
8121,バレルヘルム,Barrel Helm,
8122,バレルヘルム,Barrel Helm,
8123,バレルヘルム,Barrel Helm,
