#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,身の証を立ててから出直してくるんだね,Come back after proving your worth.,ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,7
0,,"この一軒家が拠点として機能してるのは
ナヤジークのお陰だな
裏手では野菜まで作ってるんだぜ","This single house is functioning as a base,
thanks to Nayajiku.
They even grow vegetables in the backyard.",ui\00_message\npc\base\n3054.gmd,\npc\n3054.arc,n3054.arc,3
0,,"ああ、どうも
旅の仲間をお探しでしょうか？","Ah, I see.
Are you looking for travel companions?",ui\00_message\npc\base\n3055.gmd,\npc\n3055.arc,n3055.arc,0
0,,"仲間といえば――
私は牛をたくさん飼ってましてね
仲間みたいなもんでしたよ、ええ","Speaking of companions...
I used to have a lot of oxen, you know.
They were like my companions, yes.",ui\00_message\npc\base\n3055.gmd,\npc\n3055.arc,n3055.arc,1
0,,"ここでの生活に不満はありませんが
村に残してきた牛たちが気がかりです
連れて逃げられたら良かったのですが","I have no complaints about life here, but I am
worried about the cows I left behind in the
village.
It would have been good if I could have brought
them with me.",ui\00_message\npc\base\n3055.gmd,\npc\n3055.arc,n3055.arc,2
0,,"ナヤジークさんの案で
近くの高台の上に畑を作ってるんです
あんな風に、家畜小屋も作れたらなぁ――","With Nayajiku's suggestion, we are creating a
field on a nearby high hill.
It would be nice if we could also build livestock
sheds like that...",ui\00_message\npc\base\n3055.gmd,\npc\n3055.arc,n3055.arc,3
0,,えっと、何か？,"Um, is there something you need?",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,0
0,,――はい,"Yes, what is it?",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,1
0,,"あっ、覚者さん
どうしたの？","Oh, Arisen, what's wrong?",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,2
0,,"早くお父さんとお母さんが
迎えに来てくれないかなって――
妹にも会いたい――怖いよ――","I wish my father and mother would come pick me up
quickly...
I want to see my sister too... I'm scared...",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,3
0,,"ぼくがここにいるって、どうしたら
家族に伝わるんだろう？
ぼくも、家族がどこにいるかわからないのに――","How can I make my presence known to my family?
Even though I don't know where my family is...",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,4
0,,"どこに行ったらいいのか
何にもわからなくて――
どうしよう――","Where should I go?
I don't know anything...
What should I do...",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,5
0,,"ナヤジークさんがね
人が多いところに来た方が、お父さんや
お母さんが見つかりやすいかもって
ここに連れてきてくれたんだ","Nayajiku told me that if we come to a place with
many people, it might be easier to find my father
or mother.
That's why they brought me here.",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,6
0,,"ここにいれば、きっといつか
お父さんたちのことを知ってる人に会えるよね！
だって、これだけたくさんの人がいるんだもん","If I stay here, I'm sure I'll eventually meet
someone who knows about Dad.
After all, there are so many people here.",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,7
0,,"ここに来てから、ちょっと気分が良いよ
アデムと遊ぶのも楽しいしね！","Since coming here, I've been feeling a little
better.
It's fun playing with Adem, too!",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,8
0,,"迷子になった時は変に動くよりも
迎えを待ちなさいって、お父さんが言ってたんだ","When you get lost, instead of wandering
aimlessly, my father used to say, ""Wait for
someone to come and find you.""",ui\00_message\npc\base\n3056.gmd,\npc\n3056.arc,n3056.arc,9
0,,"俺は村の警備があって
ここを離れられないが――話だけなら","I am responsible for guarding the village, so I
cannot leave here... but if it's just talking,
then I can.",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,0
0,,"ちょっと場所は辺鄙だが
一見平和そうな村に見えるだろう
――最初はただの空き屋だったなんて
俺も信じられない","The location is a bit remote, but at first
glance, it may seem like a peaceful village.
I can't believe that it was just an abandoned
house.",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,1
0,,"疲れてるなら、小屋の中で
休んでいくといい
ここまで来るのも大変だったろう","If you're tired, it's a good idea to rest inside
the hut.
It must have been tough to come all the way here.",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,2
0,,"そこにいるデニスって子なんだが――
すすまみれでトボトボ歩いてるのを
俺が保護してきたんだ","There's this kid named Dennis over there---
I found him walking slowly, covered in soot, and
brought him under my protection.",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,3
0,,"家族とはぐれたのが堪えたらしくて
どうにも元気が出ないみたいだ
まだ子供なのに、可哀想にな――","It seems like they are feeling down because they
have been separated from their family, and they
can't seem to muster up any energy. Even though
they are still a child, it's quite pitiful.",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,4
0,,"ああ、デニスって子は
ナヤジークさんが展望城に連れてったよ
そっちの方が家族も見つかりやすいだろうからってね","Ah, that child Dennis, Nayajiku took him to
Lookout Castle.
They said it would be easier to find a family
there.",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,5
0,,"家族、無事に見つかるといいんだが――
あの子も期待してたみたいだからな","I hope the family is found safe and sound.
That child seemed to have high expectations too,
so...",ui\00_message\npc\base\n3057.gmd,\npc\n3057.arc,n3057.arc,6
0,,なになに？　私に何か用？,"What is it, what is it? Do you have something you
need from me?",ui\00_message\npc\base\n3058.gmd,\npc\n3058.arc,n3058.arc,0
0,,"この村、すごいよねぇ
色んなところから逃げてきた人たちが
それぞれに働いてこんなにうまく回ってるんだって","This village, isn't it amazing?
People who have escaped from various places are
all working and it's running so smoothly.",ui\00_message\npc\base\n3058.gmd,\npc\n3058.arc,n3058.arc,1
0,,"ナヤジークさんって
昔は大女優だったらしいよ～
確かに、今もそんな感じだよね","Nayajiku, I heard she used to be a famous actress
back in the day.
Honestly, she still has that kind of presence
even now.",ui\00_message\npc\base\n3058.gmd,\npc\n3058.arc,n3058.arc,2
0,,"私も弓の腕はなかなかなんだよ
ま、今はまだそれを見せつける時
じゃないかな～なんて","My skill with a bow is not bad either, you know?
Well, now is probably not the time to show it off.
Or so I think~",ui\00_message\npc\base\n3058.gmd,\npc\n3058.arc,n3058.arc,3
0,,"え？　どうしてこんなところにって――
いやあ、ここら辺なんか怪しいな～って
勘なんだけどね、勘！","Huh? Why am I in a place like this...?
Well, I have a feeling that this area is a bit
suspicious, you know~ Just using my intuition,
that's all!",ui\00_message\npc\base\n3058.gmd,\npc\n3058.arc,n3058.arc,4
0,,"それで、今日はどんな感じにする？
戦技を変えるんでしょ？","So, how are we going to approach it today?
Are we going to change our tactics?",ui\00_message\npc\base\n3100.gmd,\npc\n3100.arc,n3100.arc,0
0,,"展望城も取り返せたことだし
これからグイグイいけそうな気がしてるんだ
――君がいるからかな？","Now that we've reclaimed Lookout Castle, I feel
like we can go full steam ahead from here....
Is it because you're here?",ui\00_message\npc\base\n3100.gmd,\npc\n3100.arc,n3100.arc,1
0,,"まだ立ち直れない人もいれば
慎重な人もいるけど、あたしはちょっとでも
希望を見つけて喜んでいきたいよ","There are still some people who haven't been able
to recover,
and there are also cautious individuals, but as
for me,
I want to find even a glimmer of hope and embrace
it joyfully.",ui\00_message\npc\base\n3100.gmd,\npc\n3100.arc,n3100.arc,2
0,,"状況に応じて戦技を付け替えてるのね
感心感心！　それってとっても重要だよね","It seems like you're changing your combat
techniques depending on the situation. I'm really
impressed!
That's extremely important, isn't it?",ui\00_message\npc\base\n3100.gmd,\npc\n3100.arc,n3100.arc,3
0,,"あら、覚者様じゃない
今日はどうしました？","Oh, it's not the Arisen, is it? What can I do for
you today?",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,0
0,,"ぐっすり眠ると、心も体も癒されますものね
適切な休養って大切なんですよ
ああ、お代は<VAL PRICE_INN>です
休んでいかれるでしょう？","When you sleep soundly, both your heart and body
are healed, you know.
Proper rest is really important. Ah, the cost is
<VAL PRICE_INN>.
Will you be taking a rest?",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,1
0,,はい,OK,ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,2
0,,いいえ,No,ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,3
0,,"そうですね――今はベッドにも空きがあるし
自由に眠っていってもらって大丈夫です
こういう日があってもいいじゃないですか","I see...
Well, we have plenty of beds available right now,
so feel free to sleep as long as you need.
It's okay to have days like this, you know.",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,4
0,,はい,Yes,ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,5
0,,いいえ,No,ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,6
0,,"そんな体でここまで来られたなんて
それだけで上等ってものですよ
さぁ、《弱化の治療》は<VAL PRICE_WEAK>です
治療しますよね？","Just the fact that you made it here in such a
state is impressive in itself.
Now, the cost for ""Treat Weakness"" is <VAL
PRICE_WEAK>.
Shall we proceed with the treatment?",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,7
0,,はい,Yes,ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,8
0,,いいえ,No,ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,9
0,,"あらら、覚者様はきっと心が疲れてるんですよ
じゃなければ、《弱化》もしてないのに
治療してほしがるわけないもの
ちょっと眠っていかれたら？","Oh my, I'm sure the Arisen must be weary.
Otherwise, you wouldn't be seeking treatment
without even being weakened.
Why not rest awhile?",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,10
0,,"激戦の野営地でもありませんからね
この城内での体調不良は、大体眠れば
よくなるんです","This is not a battlefield camp, so you don't have
to worry.
Most of the time, if you rest, your condition
will improve.",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,11
0,,"私が一番気を付けたいのは、心の健康――
勝利の喜びで疲れや病気に
気付かなくなっちゃう人が時々いるのよねぇ","What I'm most concerned about is mental
health—sometimes people get so caught up in the
joy of victory that they don't notice fatigue or
illness.",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,12
0,,"今、一番気を付けたいのは、心の健康――
勝利の喜びで疲れや病気に
気付かなくなっちゃう人が時々いるのよねぇ","The most important thing is mental health—
sometimes people get so caught up in the joy of
victory that they don't notice fatigue or illness.",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,13
0,,"メルテムは放っておくと
すぐ傷だらけになるから困ってるんです
覚者様も、あまり無理はなさらないでくださいね","I'm worried about Mertem because they tend to get
hurt easily if left alone.
Arisen, please try to avoid overexerting yourself
as well.",ui\00_message\npc\base\n3101.gmd,\npc\n3101.arc,n3101.arc,14
0,,"おお、覚者さんじゃないか
それで、今日はどの武器が見たいんだ？","Oh, it's the Arisen! So, which weapon would you
like to see today?",ui\00_message\npc\base\n3102.gmd,\npc\n3102.arc,n3102.arc,0
0,,"ああ、ナヤジークさん綺麗だよな
いつかこの状況が落ち着いたら
また歌ってくれないかなぁ","Ah, Nayajiku, she's so beautiful, isn't she? I
hope when things settle down, she'll sing for us
again.",ui\00_message\npc\base\n3102.gmd,\npc\n3102.arc,n3102.arc,1
