"#Index","Key","MsgJp","MsgEn","GmdPath","ArcPath","ArcName","ReadIndex"
"0","q40000124_00_124","森に潜む危機","In the Forest","ui\00_message\quest_info\q40000124_00.gmd","\quest\q40000124.arc","q40000124.arc","0"
"0","q40300046_00_594","ドリスに伝えてくれ","Please Tell Doris","ui\00_message\quest_info\q40300046_00.gmd","\quest\q40300046.arc","q40300046.arc","0"
"1","q40300046_00_594","<LQVA>匹の<LQEM>からなる群れが
周辺をうろついているな
塔の上部を根城にするつもりのようだ
早めに追っ払っておくよう、ドリスに伝えてくれ","A pack of <LQEM> 
numbering <LQVA> is wandering around the area. 
They seem to be planning to make the upper part 
of the tower their base. 
Please tell Doris to drive them off quickly.","ui\00_message\quest_info\q40300046_00.gmd","\quest\q40300046.arc","q40300046.arc","1"
"0","q40300047_00_595","乱れた筆跡のメモ","A Note in Scrawled Handwriting","ui\00_message\quest_info\q40300047_00.gmd","\quest\q40300047.arc","q40300047.arc","0"
"1","q40300047_00_595","魔物から逃げてここまで来たものの
<LQEM>にやられてもう長くは無さそうだ
気を付けてくれ、<LQVA>匹はいるぞ","I fled from the monsters to get here,
but <LQEM> got me, 
and I don't think I have long left.
Be careful, there are <LQVA> of them out there.","ui\00_message\quest_info\q40300047_00.gmd","\quest\q40300047.arc","q40300047.arc","1"
"0","q40300048_00_596","エリ警備塔の皆さまへ――","To All in Eli Guard Tower","ui\00_message\quest_info\q40300048_00.gmd","\quest\q40300048.arc","q40300048.arc","0"
"1","q40300048_00_596","物資のご支援に伺いたいのは山々なのですが
山道に<LQEM>が出没するため
我々もエリ警備塔に近付けずにおります
<LQVA>体ほど始末しておいていただければ
何とかなりそうなのですが――","We want to assist with supplies, 
but because <LQEM> 
is appearing on the mountain paths, 
we can’t get close to the Eli Guard Tower. 
If you could handle around <LQVA> of them, 
it might help us manage—","ui\00_message\quest_info\q40300048_00.gmd","\quest\q40300048.arc","q40300048.arc","1"
"0","q40300049_00_597","護衛兵の急務","The Bodyguard's Urgent Mission","ui\00_message\quest_info\q40300049_00.gmd","\quest\q40300049.arc","q40300049.arc","0"
"1","q40300049_00_597","さしあたっては<LQEM>を
<LQVA>匹討伐するのが急務だな
あれだけの群れになると
ここを襲われても、メガドに向かわれても厄介だ","For now, taking down <LQVA> of the 
<LQEM>
is the most urgent task. 
If that many of them gather,
it'll be trouble whether they attack here 
or head to Megado.","ui\00_message\quest_info\q40300049_00.gmd","\quest\q40300049.arc","q40300049.arc","1"
"0","q40300050_00_598","＜エリアオーダー＞エリ警備塔魔物征伐","Area Order: Eli Guard Tower Demon Extermination","ui\00_message\quest_info\q40300050_00.gmd","\quest\q40300050.arc","q40300050.arc","0"
"1","q40300050_00_598","塔の付近を<LQEM>が徘徊しているようだ
人間の臭いを嗅ぎ付け、狭い本拠点に
侵入されでもすれば我々に全滅の可能性すらある
<LQVA>匹を一斉に討伐する必要があるだろう","It seems <LQEM> 
are wandering near the tower.
If they catch the scent of humans and break into
this cramped stronghold, 
we might face total destruction.
We need to take down <LQVA> of them all at once.","ui\00_message\quest_info\q40300050_00.gmd","\quest\q40300050.arc","q40300050.arc","1"
"0","q40300051_00_599","拠点であるならば","If This Is The Place","ui\00_message\quest_info\q40300051_00.gmd","\quest\q40300051.arc","q40300051.arc","0"
"1","q40300051_00_599","メガドの近くに拠点があるのは喜ばしいが
<LQIM>も無いとはな――
最低<LQVA>個くらいは確保しておいた方がいいぞ","It's good to have a base near Megado, but
we don't even have <LQIM> ――
We should secure at least <LQVA> of them.","ui\00_message\quest_info\q40300051_00.gmd","\quest\q40300051.arc","q40300051.arc","1"
"0","q40300052_00_600","一般人の保護に備え","Preparing to Protect the Commoners","ui\00_message\quest_info\q40300052_00.gmd","\quest\q40300052.arc","q40300052.arc","0"
"1","q40300052_00_600","運良く、本拠点を見つけて
逃げ込んでくる一般人がいるやも知れん
彼らのため、<LQIM>
<LQVA>個程度は備えておきたい","With some luck, civilians may find the base
and take shelter here.
We should have about 
<LQVA> <LQIM> ready
for their needs.","ui\00_message\quest_info\q40300052_00.gmd","\quest\q40300052.arc","q40300052.arc","1"
"0","q40300053_00_601","膏薬の材料集め","Collecting Ingredients for Ointment","ui\00_message\quest_info\q40300053_00.gmd","\quest\q40300053.arc","q40300053.arc","0"
"1","q40300053_00_601","<LQIM>が<LQVA>個あれば
痛みに効く膏薬を作ってやれるんだが
ここでは中々手に入らないか――","If I had <LQVA> <LQIM>, 
I could make a balm that eases pain, 
but it's hard to get here.","ui\00_message\quest_info\q40300053_00.gmd","\quest\q40300053.arc","q40300053.arc","1"
"0","q40300054_00_602","日々の痛みに耐え","Enduring Daily Pains","ui\00_message\quest_info\q40300054_00.gmd","\quest\q40300054.arc","q40300054.arc","0"
"1","q40300054_00_602","個人的な依頼で申し訳ありませんが
<LQIM>を<LQVA>つほどご手配いただけないでしょうか
足の痛みを和らげる薬を作りたいのです
暖炉の火にあたっているだけでは、どうにも――","I apologize for the personal request, 
but could you arrange
for <LQVA> <LQIM>? 
I want to make a remedy
for my aching foot. Sitting by the fire alone
isn’t helping much.","ui\00_message\quest_info\q40300054_00.gmd","\quest\q40300054.arc","q40300054.arc","1"
"0","q40300055_00_603","備え付けの寝台修理","Repairing the Provided Beds","ui\00_message\quest_info\q40300055_00.gmd","\quest\q40300055.arc","q40300055.arc","0"
"1","q40300055_00_603","寝床の補修に使う<LQIM>が欲しい
なんといっても元々がかなり古い物だが
<LQVA>個ほどあれば
とりあえずは間に合うだろう","I need <LQIM> for repairing the bed. 
It’s quite old to begin with, but if we have 
around <LQVA>, it should be enough for now.","ui\00_message\quest_info\q40300055_00.gmd","\quest\q40300055.arc","q40300055.arc","1"
"0","q40300056_00_604","次回立ち寄り時の依頼","A Request for Next Time You Drop By","ui\00_message\quest_info\q40300056_00.gmd","\quest\q40300056.arc","q40300056.arc","0"
"1","q40300056_00_604","次にここに寄る時、<LQIM>を
<LQVA>個補充できれば
先の道中が楽になりそうです
あらかじめの採集を頼めませんか？","When I pass through next, if I can restock
<LQVA> <LQIM>, the journey ahead
will be easier. Could you collect some
ahead of time?","ui\00_message\quest_info\q40300056_00.gmd","\quest\q40300056.arc","q40300056.arc","1"
"0","q40300057_00_605","見知らぬ旅人のメモ","Note from a Traveling Stranger","ui\00_message\quest_info\q40300057_00.gmd","\quest\q40300057.arc","q40300057.arc","0"
"1","q40300057_00_605","<LQIM>を集めて旅をしている者です
これをご覧になった方、協力してはいただけませんか
次回こちらに立ち寄った際に<LQVA>個を
買い取れるだけの金を用意してまいります","I’m traveling collecting <LQIM>. 
If anyone sees this, 
could you cooperate? 
I will prepare enough money to buy <LQVA> of them 
when I next visit here.","ui\00_message\quest_info\q40300057_00.gmd","\quest\q40300057.arc","q40300057.arc","1"
"0","q40300058_00_606","出発した兵士の置き手紙","Letter Left by the Departing Soldier","ui\00_message\quest_info\q40300058_00.gmd","\quest\q40300058.arc","q40300058.arc","0"
"1","q40300058_00_606","いてもたってもいられない――
メガド居住区の様子を見てくることにするよ
勝手をして悪いが、道中の備えとして
<LQIM>を<LQVA>つ拝借していくぜ
代価は置いていくから、また手配してくれ","I can't sit still any longer――
I'll go check the state of the Megado district.
Sorry to act on my own, but I'll take <LQVA> 
<LQIM> for the journey. 
I'll leave payment, so arrange more later.","ui\00_message\quest_info\q40300058_00.gmd","\quest\q40300058.arc","q40300058.arc","1"
"0","q40300059_00_607","隠れ潜む日々で","Days Spent in Hiding","ui\00_message\quest_info\q40300059_00.gmd","\quest\q40300059.arc","q40300059.arc","0"
"1","q40300059_00_607","節約してはいるのですが、どうも
<LQIM>が慢性的に不足しています
<LQVA>個ほど備蓄しておきたいのですが
どなたかお願いできませんか","I’m trying to save, but <LQIM> 
is chronically lacking. 
I’d like to stock up on about <LQVA>, 
can someone help?","ui\00_message\quest_info\q40300059_00.gmd","\quest\q40300059.arc","q40300059.arc","1"
"0","q40300060_00_608","＜エリアオーダー＞エリ警備塔補給","Area Order: Eli Guard Tower Resupply","ui\00_message\quest_info\q40300060_00.gmd","\quest\q40300060.arc","q40300060.arc","0"
"1","q40300060_00_608","魔物の侵入を防ぐため、本拠点の出入り口付近を補強する
各自、<LQIM>を<LQVA>個ずつを集め、提出してほしい
メガドにほど近いこの警備塔を失うわけにはいかない
意志を強く持ち、この局面を乗り越えよう","To prevent monster invasions, we'll reinforce
the entrances to our main base. Each of you,
please gather and submit <LQVA> 
<LQIM> each.
We cannot afford to lose this watchtower
near Megado. 
Stay strong and overcome this situation.","ui\00_message\quest_info\q40300060_00.gmd","\quest\q40300060.arc","q40300060.arc","1"
"0","q40300061_00_609","小物なりの挑発？","A Small-Time Provocation?","ui\00_message\quest_info\q40300061_00.gmd","\quest\q40300061.arc","q40300061.arc","0"
"1","q40300061_00_609","任務があったから無視してたんだけど
<LQEM>がやけに周りをウロウロしてたんだよね
今思えば、あれって魔物にバカにされてたのか？
誰か、次に見かけたら<LQVA>匹ぶちのめしてきてよ","I didn't pay attention because of my mission, 
but <LQEM> 
was wandering around a lot. 
Now I’m wondering if they were being taunted 
by monsters. If you spot them next time, 
take out <LQVA> of them.","ui\00_message\quest_info\q40300061_00.gmd","\quest\q40300061.arc","q40300061.arc","1"
"0","q40300062_00_610","いつの日か採れたてを","A Fresh Harvest Someday","ui\00_message\quest_info\q40300062_00.gmd","\quest\q40300062.arc","q40300062.arc","0"
"1","q40300062_00_610","近場でいいから、自分で外に採集に出たいものだわ
採れたてのハーブにキノコ――
そう思って少し外を覗いたら
<LQEM>と目が合って諦めたんだけどね
<LQVA>匹とはいえ、私には始末できないもの","I'd like to go out and gather resources
even if it's just nearby. 
Fresh herbs and mushrooms—
I thought about it and peeked outside, but
I gave up when I came face to face with 
<LQEM>.
Even <LQVA> of them is too much for me to handle.","ui\00_message\quest_info\q40300062_00.gmd","\quest\q40300062.arc","q40300062.arc","1"
"0","q40300063_00_611","心優しき姉の目線","The Kind Sister's Gaze","ui\00_message\quest_info\q40300063_00.gmd","\quest\q40300063.arc","q40300063.arc","0"
"1","q40300063_00_611","居住区に魔物が侵入してくることは
無い、とはわかっているのですが――
塀のすぐ傍に<LQEM>がいるのを見かけて心配なんです
あの<LQVA>体を討伐していただけませんか？","I know that monsters won't invade 
the living area――
but seeing <LQEM> right next to the wall 
makes me worried.
Could you take care of those <LQVA> creatures?","ui\00_message\quest_info\q40300063_00.gmd","\quest\q40300063.arc","q40300063.arc","1"
"0","q40300064_00_612","手負いの後始末","Dealing With the Wounded","ui\00_message\quest_info\q40300064_00.gmd","\quest\q40300064.arc","q40300064.arc","0"
"1","q40300064_00_612","す、すみません
先日、15体ほどの<LQEM>と戦闘になり
<LQVA>体逃してしまいました
手負いの状態ですから、普段より危険かもしれません
本当に、すみません――","I-I'm sorry. The other day, I fought about 15 
<LQEM>
and ended up letting <LQVA> of them escape.
They're injured, 
so they might be more dangerous than usual.
I'm truly sorry ――","ui\00_message\quest_info\q40300064_00.gmd","\quest\q40300064.arc","q40300064.arc","1"
"0","q40300065_00_613","大都市への道のり","Journey to the Great City","ui\00_message\quest_info\q40300065_00.gmd","\quest\q40300065.arc","q40300065.arc","0"
"1","q40300065_00_613","メガドは大都市だから、商いする上で
無視はできないねぇ――
だが、ここまで来るのに魔物が多いってのは
なかなかに困り物だ
<LQVA>匹くらい、<LQEM>を退治してもらえないかね","Megado is a large city, 
so it can't be ignored in trade――
But encountering so many monsters on the way here
is quite troublesome.
Could you take care of about 
<LQVA> <LQEM>?","ui\00_message\quest_info\q40300065_00.gmd","\quest\q40300065.arc","q40300065.arc","1"
