#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
8,GREAT_PURPOSE_9,エリアミッション《力に呑まれし王者》を攻略せよ！,"Clear Area Mission ""The Ruler Overwhelmed by
Power""!",ui\00_message\achievement\greate_purpose_6.gmd,\ui\uGUIGreatPurpose.arc,uGUIGreatPurpose.arc,8
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,229
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,230
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,231
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,232
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,233
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,234
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,235
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,236
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,237
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,238
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,239
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,240
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,241
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,242
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,243
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,244
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,245
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,246
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,247
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,248
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,249
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,250
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,251
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,252
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,253
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,254
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,255
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,256
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,257
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,258
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,259
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,260
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,261
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,262
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,263
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,264
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,265
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,266
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,267
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,268
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,269
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,270
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,271
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,272
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,273
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,274
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,275
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,276
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,277
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,278
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,279
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,280
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,281
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,282
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,283
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,284
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,285
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,286
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,287
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,288
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,289
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,290
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,291
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,292
0,,"叡智を表すレリーフの付いた鍵
使用時に消費する","Key with a Relief depicting Wisdom.
Consumed upon use.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,293
0,,"友愛を表すレリーフの付いた鍵
使用時に消費する","A key adorned with a relief depicting friendship.
It is consumed upon use.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,294
0,,"富貴を表すレリーフの付いた鍵
使用時に消費する","Key with a Relief depicting Prosperity.
Consumed upon use.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,295
0,,"勝利を表すレリーフの付いた鍵
使用時に消費する","Key with a Relief depicting Victory.
Consumed upon use.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,296
0,,シークレットアビリティ「友癒」を習得する,"Learn the Secret Augment ""Companion Healing"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,297
0,,シークレットアビリティ「重歩 軽」を習得する,"Learn the Secret Augment ""Heavy Steps: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,298
0,,シークレットアビリティ「穿歩 軽」を習得する,"Learn the secret ability 'Light Stepping'Learn
the Secret Augment ""Deft Footing: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,299
0,,シークレットアビリティ「延泉 軽」を習得する,"Learn the Secret Augment ""Extended Springs:
Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,300
0,,シークレットアビリティ「探採 軽」を習得する,"Learn the Secret Augment ""Gathering: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,301
0,,シークレットアビリティ「薬効 軽」を習得する,"Learn the Secret Augment ""Efficacy: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,302
0,,シークレットアビリティ「効延 軽」を習得する,"Learn the Secret Augment ""Effect Extension:
Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,303
0,,シークレットアビリティ「巧掘 軽」を習得する,"Learn the Secret Augment ""Expert Excavator:
Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,304
0,,シークレットアビリティ「流断 軽」を習得する,"Learn the Secret Augment ""Flow: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,305
0,,シークレットアビリティ「宝眼 軽」を習得する,"Learn the Secret Augment ""Treasure Eye: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,306
0,,シークレットアビリティ「根性 軽」を習得する,"Learn the Secret Augment ""Willpower: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,307
0,,シークレットアビリティ「安着 軽」を習得する,"Learn the Secret Augment ""Safe Landing: Light"".",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,308
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,309
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,310
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,311
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,312
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,313
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,314
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,315
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,316
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,317
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,318
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,319
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,320
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,321
0,,,,ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,322
0,,"レスタニアハーブを煮詰めて作ったキャンディ
爽やかな味わいで、食べると体力が回復する","Candy made by boiling down Lestania Herb.
With a refreshing flavor, eating it restores your
Health Points.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,323
0,,"ガライモをふんだんに練り込んだクッキー
濃厚な味わいで、食べるとスタミナが回復する ","A cookie infused with abundant Gala potato,
providing a rich flavor that restores stamina when
eaten.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,324
0,,鍛練の記憶が込められた結晶,"A crystal infused with the memory of trainingA
crystal imbued with the memories of training.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,325
0,,鍛練の記憶が込められた結晶,"A crystal infused with the memory of trainingA
crystal imbued with the memories of training.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,326
0,,"薫り高く熟成したカカオ豆
刺激的な味わいで、食べると眠気覚ましになる","Exquisitely aged cocoa beans, with a tantalizing
flavor that awakens the senses when consumed,
banishing drowsiness.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,327
0,,"カカオから作った甘いチョコレート
とろける味わいで、食べると体力が回復する","Sweet Chocolate made from cocoa.
When eaten, it restores Health Points with its
melting flavor.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,328
0,,"鍛錬の小部屋の奥にある
ボーナスダンジョンロビーにて
各ダンジョンへ入るために必要なチケット
突入時に消費する","Tickets required to enter each dungeon are
consumed upon entry in the bonus dungeon lobby
located in the back of the training room.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,329
0,,"鍛錬の小部屋の奥にある
ボーナスダンジョンロビーにて
各ダンジョンへ入るために必要なチケット
突入時に消費する","Tickets required to enter each dungeon are
consumed upon entry in the bonus dungeon lobby
located in the back of the training room.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,330
0,,"鍛錬の小部屋の奥にある
ボーナスダンジョンロビーにて
各ダンジョンへ入るために必要なチケット
突入時に消費する","Tickets required to enter each dungeon are
consumed upon entry in the bonus dungeon lobby
located in the back of the training room.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,331
0,,"鍛錬の小部屋の奥にある
ボーナスダンジョンロビーにて
各ダンジョンへ入るために必要なチケット
突入時に消費する","Tickets required to enter each dungeon are
consumed upon entry in the bonus dungeon lobby
located in the back of the training room.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,332
0,,"キャリーの力作サンドイッチ
食べると様々な良い効果がある","Carrie's masterpiece sandwich.
It has various beneficial effects when eaten.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,333
0,,"キャリーが作った渾身の弁当
食べると様々な良い効果がある","Carrie's Full Bodied Bento Box.
When eaten, it has various beneficial effects.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,334
0,,"ドミニオンポイントショップにて
使用できる通貨(DP)","Currency (DP) that can be used with in the
Dominion Point Shop",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,335
0,,"ドミニオンポイントショップにて
使用できる通貨(DP)","Currency (DP) that can be used with in the
Dominion Point Shop",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,336
0,,"ドミニオンポイントショップにて
使用できる通貨(DP)","Currency (DP) that can be used with in the
Dominion Point Shop",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,337
0,,"従来のブラッドオーブよりも
さらに強い竜力を秘めた結晶","A crystal imbued with even greater Dragon Force
than the conventional Blood Orb.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,338
0,,"従来のブラッドオーブよりも
さらに強い竜力を秘めた結晶","A crystal imbued with even greater Dragon Force
than the conventional Blood Orb.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,339
0,,"従来のブラッドオーブよりも
さらに強い竜力を秘めた結晶","A crystal imbued with even greater Dragon Force
than the conventional Blood Orb.",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,340
0,,"ジョブ1種のレベルをLV.80にすると同時に
スキルをLV.6、アビリティをLV.4までアップ
<COL ffdc78>※NPC「ジョゼフ」のメニューに追加されます</COL>","Reach level 80 for one job type while
simultaneously leveling up the skills to level 6
and abilities to level 4.
<COL ffdc78>This will be added to NPC Joseph's
menu</COL>",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,341
0,,"覚者の竜力の継承4ページを
全て習得した状態にする
<COL ffdc78>※NPC「ジョゼフ」のメニューに追加されます</COL>","Make sure all 4 pages of the Dragon Force
Augmentation for the Arisen are fully learned.
<COL ffdc78>*This will be added to NPC Joseph's
menu.</COL>",ui\00_message\common\item_info.gmd,\ui\item_info.arc,item_info.arc,342
