#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"どうしたらいいのかしら
こんなはずじゃなかったわ
幸せってどうやって見つけるものだったかしら","What should I do? This isn't how it was supposed
to be.
I wonder how you're supposed to find happiness.",ui\00_message\npc\base\n3146.gmd,\npc\n3146.arc,n3146.arc,3
0,,"わたしの知る、採集に向いた洞窟も
ご案内しておきましょう","I will also show you some of the best caves
that I know of for collecting!",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,17
0,,"山頂にアンセスターオークが群れているとの
報せが入ってきました――
あれらは山に住む、非常に原始的なオークです","We have received a report that a group
of Ancestor Orcs has gathered at the mountaintop.
They are extremely primitive Orcs
that reside in the mountains.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,18
0,,"知能こそドワーフオークに劣りますが
腕力では寧ろそれを軽々と上回る危険な魔物です
普段はそう大きな群れを作ることは無いのですが――
これも悪しき竜の影響でしょうか","While their intelligence may be inferior
to that of Dwarf Orcs, in terms of strength,
they are easily the more dangerous creature.
They don't usually form such large groups, but...
Could this also be due to the influence
of the Evil Dragon?",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,19
0,,"放っておいては、いずれ山から下りて
この辺りをも襲撃しに来ることでしょう
一刻も早く、群れを散らしてしまわねばなりません","If left alone, they will eventually come down
from the mountains to attack this area as well.
We must scatter the herd as soon as possible!",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,20
0,,"先日、オークどもを排除していただいたことで
オークを恐れていた商人たちが
この場へもやってくるようになりました
これまでよりも良い支援品をお渡しできそうです","The other day, thanks to the removal of the Orcs,
the merchants who were scared off
have started coming to this place as well.
It seems that we will be able to provide
better support goods than ever before.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,21
0,,"今更どのような顔でこの門前に戻れば良いのか――
しかし、あの時は殺されずにいるだけで
精一杯でしたが、今は覚者様や解放軍
そして盗賊である彼らまでいる――心強いことです","What kind of face do I present at the gate now?
Back then, I barely survived. 
But now, there are the Arisen,
the Liberation Army, and even the bandits.
-- It's reassuring.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,22
0,,"覚者様、門の先は魔窟です
魔物が跋扈し、道ゆく者の命の炎を消さんと
襲いかかってくることでしょう","Master Arisen,
beyond the gate lies a den of demons.
They roam freely, seeking to extinguish
the flames of life that burn within those
who dare to tread this path.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,23
0,,"先へ進むことができる力を持つのは
覚者様たちだけということになります
無論、門より向こうには村も拠点もありません
心して向かってください","The power to move forward
lies only with the esteemed Arisen.
Beyond the gate,
there is nary a village nor stronghold.
Please proceed with caution.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,24
0,,"覚者様、武具は強化されているでしょうか？
解放軍の戦士たちは、続々と新たな素材を
手に入れているそうです
一度、彼らと情報共有をしても良いかもしれません","Ser Arisen, have you strengthened your equipment?
It seems that the warriors of the Liberation Army
are obtaining new materials one after another.
It may be good to share information with them.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,25
0,,"各地には、王家の命により封じられている扉があります
それらを私の名の元に全て解放いたしましょう
覚者様の切り開かれる先に
この国の未来があるのですから","In various places, there are doors sealed
by the command of the Royal Family.
Let us release them under my name.
For it is in the path opened by the Arisen
that the future of this country shall flourish.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,26
0,,"わたしからも、優れた資源の在り処を
お伝えいたしましょう
危険度が高く、今まではお伝えするのをためらって
いましたが――覚者様ならば、ものともされない場です","Allow me to also inform you
of the whereabouts of valuable resources.
They are highly dangerous, and until now,
I hesitated to share this information.
But... in the presence of a wise Arisen,
it is a place that holds no fears.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,27
0,,"アッカーシェランは炎の国
そのせいか、死して体を失ってなお
炎を纏って徘徊する""影""のようなものが
歩き回っていることもあります","Acre Selund, the Land of Flames.
Perhaps due to this, even in death,
there are beings that wander,
clad in flames, like ""shadows.""
They will be seen roaming about.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,28
0,,"すでに覚者様もご覧になったかもしれません
例えば、空を飛ぶもの、地を駆けるもの――
それらの姿をした""炎""を","You may have already seen it, Arisen.
For example, those who fly in the sky,
and those who race on the ground—
""Flames"" that take on the form of such beings.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,29
0,,"竜力の溜まりやすい場所には
それらが惹かれ、集まってくることも
あります","In places where Dragon Force accumulates,
they are attracted to it and gather together.
That's also a possibility.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,30
0,,"ご注意ください
炎を纏った影とはいえ、甘く見ては
深手を負わされかねません","Please be careful.
Even though it may be a shadow clad in flames,
do not underestimate it,
as it could inflict serious injuries.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,31
0,,"中はマグマの影響によりかなりの暑さですが
耐えきれぬほどではありません
覚者様ほどの方であればなおさらでしょう","It's quite hot inside due to the magma...
though not unbearable.
Especially to a person of your caliber, Ser!",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,32
0,,"しかし、過去この奥へと進まれた王族方の中には
熱くなってゆく貴金属が肌を焼くのを嫌い、
外しながら進んで行かれる方も珍しくなかったとか――","However, it is said that among the royalty
who ventured deep into this cave in the past,
more than a few undid their precious jewelry,
finding the increasing heat unbearable.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,33
0,,"運が良ければ、そのようなアクセサリーを
目にされるかもしれません
捨てていかれた物ですから、お気に召せば
覚者様の物となさっても何の問題もありません","If luck is on your side,
you may catch sight of such accessories.
Since they were discarded,
there is no problem if you take a liking to them
and reclaim them as yours, Arisen.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,34
0,,"覚者様は火垂れ山のさらに奥まで
進まれるのですね
――お話いたしましょう
奥に何が巣食っているか――","So, Ser Arisen intends to venture further
into the depths of Firefall Mountain.
I shall reveal to you the truth
that lies hidden within the mountain's heart,
the secrets it has long concealed from the world.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,35
0,,"お帰りなさいませ、覚者様
闇の魔法を操るドラゴンを排除していただき
ありがとうございました","Welcome back, Ser Arisen.
Thank you for eliminating
the dark magic-wielding dragon!",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,36
0,,"これはわたしの推測ですが
火垂れ山はアッカーシェランの大地を巡る竜力が
最後に還ってくる場所であると考えています","This is just my speculation, but I believe
Firefall Mountain is the place
where the Dragon Force that travels through
Acre Selund finally returns to.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,37
0,,"だからこそ、火竜様亡き今となっても
どうしても取り戻しておきたかったのです
本来であれば、火竜様の元に還るはずであった竜力
恐らく、火の力となって再び大地を巡ることでしょう","That is why, even now,
that the Lord Fire Dragon is no longer with us,
I deeply desired its retrieval.
Originally, the Dragon Force
was to return to the Lord Fire Dragon.
Most likely, it will become
the power of fire itself
and circulate the land once again.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,38
0,,"それがいつまでもつかはわかりませんが
我々が新たな道を見つけるまでは
十分だと考えています","I don't know how long it will last,
but until we find a new path, 
I believe it is enough.",ui\00_message\npc\base\n4512.gmd,\npc\n4512.arc,n4512.arc,39
0,,"やあ、いらっしゃい
君は騎士の精神を持つ者かな？","Hey, welcome.
Are you someone
who possesses the spirit of a knight?",ui\00_message\npc\base\n4513.gmd,\npc\n4513.arc,n4513.arc,0
0,,"ハイセプターはただ一人の王を戴く
私の王はクレス様であって――
ネド王子ではないんだ","A High Scepter shall only serve one Master.
And my master is Queen Cress, not Prince Nedo.",ui\00_message\npc\base\n4513.gmd,\npc\n4513.arc,n4513.arc,1
0,,"ネド王子がハイセプターにと選んだ者に
稽古を付けるなら私だけど――
はたして、王子はハイセプターという職を
どう思っているのかな","If Prince Nedo were to choose someone
to train the next High Scepter,
'twould undoubtedly be yours truly.
Yet, I wonder how the Prince
truly perceives the role of the High Scepter.",ui\00_message\npc\base\n4513.gmd,\npc\n4513.arc,n4513.arc,2
0,,"まぁ、あばら家だがゆっくりしていってくれ
実は、ハイセプターとなる前から
地方貴族の端くれの生まれでね
こういう気ままな生活に憧れていたのさ","Well, it's a humble home,
but please make yourself comfortable.
Actually, I was born a mere noble
before becoming a High Scepter.
I've always longed for this carefree lifestyle.",ui\00_message\npc\base\n4513.gmd,\npc\n4513.arc,n4513.arc,3
0,,"ハイセプターは剣を持つが
剣そのものの斬撃に頼るジョブではないよ","While the High Scepter wields a sword,
it is not a job that relies only on slash strikes.",ui\00_message\npc\base\n4513.gmd,\npc\n4513.arc,n4513.arc,4
0,,"魔印を施した敵を剣で攻撃することで
敵に隙を作る――つまり、魔力を効率的に
得るための道具にすぎない","Employing a sword to strike an enemy
marked with a magic seal
serves to create an opening,
allowing the attacker to exploit
the enemy's vulnerability
and to extract magic efficiently.",ui\00_message\npc\base\n4513.gmd,\npc\n4513.arc,n4513.arc,5
