0,TUTORIAL_STEP_686,"カスタムメイド工房での<COL ffdc78>《武具のリミット解除》</COL>は
下記の２つを揃えることで
何度でも行うことができます

　①★４まで強化された武器や防具
　②素材やリムなどの必要な費用

また、付与される性能は
<COL ffdc78>リミット解除を試すたびに上書きされる</COL>ため
成功時に付与される性能例を
確認しながら行いましょう","In the <COL ffdc78> ""Limit Breaking Arms"" </COL> at the Custom-Made Workshop, you can perform it as many times as you want by obtaining the following two things:

① Weapons and armor enhanced up to ★4
② Required costs such as materials and Rift Crystals

Also, the <COL ffdc78>granted abilities are overwritten every time you attempt the Limit Break</COL>, so let's proceed while confirming examples of granted abilities upon success.",ui\00_message\tutorial_guide\steps\tutorial_guide_step384.gmd,\tguide\tutorial_guide_384.arc,tutorial_guide_384.arc,0
75,CHAT_COM_386,いいぞ！　優勢だ！,We hold the advantage!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
76,CHAT_COM_387,優勢！　良い感じ！,"Advantage, nice!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,76
77,CHAT_COM_388,制圧完了！,Domination complete!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
78,CHAT_COM_391,完全勝利！,Total victory!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,78
79,CHAT_COM_392,我がクランの名にかけて！,In the name of our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
80,CHAT_COM_393,この勝利を我がクランへ捧げよう,Let's dedicate this victory to our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,80
81,CHAT_COM_394,この勝利、我がクランへ捧げましょう,Let's dedicate this victory to our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
0,,癒しの薬,Healing Potion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
0,,癒しの薬・上,Superior Healing Potion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
0,,ガラエキス,Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
0,,毒消しの薬,Antidote,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
0,,解印の水薬,Key Insignia Potion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
0,,点眼薬,Eyedrops,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
0,,石化下し,Petrification Cure,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
0,,万能薬,Panacea,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
0,,戦神のお守り,Conqueror's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
0,,守護神のお守り,Angel's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
0,,魔神のお守り,Demon's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
0,,精霊のお守り,Sprite's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
0,,ドリード宝物庫の鍵,Dreed Treasury Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
0,,蝶印の小鍵,Small Butterfly Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
0,,オーク将の錆び鍵,Orc General's Rusty Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
0,,ドリード城主の鍵,Dreed Master Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
0,,監獄牢の鍵,Dungeon Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
0,,手投げ爆弾,Throwblast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
0,,白竜印の霊薬,White Dragon Miracle Cure,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
0,,ランタン火種,Lantern Kindling,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
0,,白竜印ガラエキス,White Dragon Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
0,,ピッケル,Pickaxe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
0,,伐採ナイフ,Lumber Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
0,,箱開けピン,Lockpick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
0,,ガラエキス・上,Superior Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
0,,キノコソテー,Mushroom Sauté,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
0,,癒しの妙薬,Healing Elixir,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
0,,癒しの妙薬・上,Superior Healing Elixir,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
0,,癒しの特撰薬,Healing Remedy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
0,,癒しの特撰薬・上,Superior Healing Remedy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
0,,金貨袋,Coin Pouch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
0,,金貨袋,Coin Pouch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
0,,金貨袋,Coin Pouch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
0,,リム結晶,Rift Crystal,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
0,,リム結晶,Rift Crystal,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
0,,リム結晶,Rift Crystal,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
0,,ブラッドオーブ,Blood Orb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
0,,ブラッドオーブ,Blood Orb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
0,,ブラッドオーブ,Blood Orb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
0,,森民の古鍵,Forest Dwellers' Old Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
0,,高級ガラエキス,Quality Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
0,,高級ガラエキス・上,Superior Quality Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
0,,濃厚ガラエキス,Strong Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
0,,濃厚ガラエキス・上,Superior Strong Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
0,,迅速薬,Bottled Haste,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
0,,目覚まし薬,Waking Draught,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
0,,水拭きの布,Terry Cloth,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
0,,油取り布,Absorbent Cloth,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
0,,気付け薬,Restorative,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
0,,防炎軟膏,Fireproof Draught,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
0,,ホットジェル,Hot Gel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
0,,魔祓い薬湯,Purifying Decoction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
0,,復調の薬湯,Recovery Decoction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
0,,応急薬,Interventive,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
0,,爽身薬,Refreshing Remedy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
0,,光の特薬湯,Concoction of Light,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
0,,軟体下し,Fortifier,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
0,,王水ソルベ,Aqua Regia Sorbet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
0,,蛮族の丸薬,Pill of Savages,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
0,,ガラ漬け酒,Gala Pickling Liquor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
0,,戦神のアミュレット,Conqueror's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
0,,守護神のアミュレット,Angel's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
0,,魔神のアミュレット,Demon's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
0,,精霊のアミュレット,Sprite's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
0,,戦神のタリスマン,Conqueror's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
0,,守護神のタリスマン,Angel's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
0,,魔神のタリスマン,Demon's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,66
0,,精霊のタリスマン,Sprite's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,67
0,,水瓶,Water Flask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,68
0,,油瓶,Oil Flask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,69
0,,毒瓶,Poison Flask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,70
0,,投げ石,Throwing Rock,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,71
0,,投げドクロ,Throwing Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,72
0,,投げナイフ,Throwing Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,73
0,,火炎弾,Dragon's Spit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,74
0,,錬成発破弾,Blasting Beads,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
0,,強化ピッケル,Enhanced Pickaxe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,76
0,,強化伐採ナイフ,Enhanced Lumber Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
0,,箱開け金具,Enhanced Lockpick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,78
0,,匠のピッケル,Artisan's Pickaxe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
0,,匠の伐採ナイフ,Artisan's Lumber Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,80
0,,万能箱開け工具,All-Purpose Lockpick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
0,,ハーブサラダ,Herb Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,82
0,,ミートローフ,Meatloaf,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,83
0,,レスタニアワイン,Lestania Wine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,84
0,,３種のハーブサラダ,Three-Herb Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,85
0,,キノコのワイン煮,Wine-Boiled Mushroom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,86
0,,ワイルドステーキ,Wild Steak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,87
0,,芳醇エール酒,Mellow Ale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,88
0,,５種のハーブサラダ,Five-Herb Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,89
0,,グリルドマッシュルーム,Grilled Mushroom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,90
0,,絶品肉炒め,Exquisite Fried Meat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,91
0,,ブルーウィスキー,Blue Whiskey,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,92
0,,ハーヴェストサラダ,Harvest Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,93
0,,特選キノコディップ,Special Mushroom Dip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,94
0,,希少肉のパテ,Rare Meat Paté,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,95
0,,魔女の薬酒,Witch's Brew,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,96
0,,森王のサラダ,Forest Royal Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,97
0,,秘伝キノコシチュー,Secret Mushroom Stew,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,98
0,,覚醒ステーキ,Rousing Steak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,99
0,,ドラゴンスピリット,Dragon Spirits,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,100
0,,鉱泉の鍵・癒しの泉,Spring of Healing Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,101
0,,鉱泉の鍵・活力の泉,Spring of Vitality Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,102
0,,鉱泉の鍵・豊穣の泉,Spring of Abundance Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,103
0,,盗賊の小鍵,Small Thief's Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,104
0,,黄金石,Golden Gemstones,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,105
0,,パスポート・コース,Passport Course,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,106
0,,クラフトマスターポーン,Craft Master Pawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,107
0,,不特定素材,Unspecified Material,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,108
0,,不特定クレスト,Unspecified Crest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,109
0,,不特定武器,Unspecified Weapon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,110
0,,不特定防具,Unspecified Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,111
0,,不特定ジュエリー,Unspecified Jewelry,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,112
0,,シルバーチケット,Silver Ticket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,113
0,,グランドミッションコース,Grand Mission Course,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,114
0,,ネットカフェ特典,Net Cafe Privilege,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,115
0,,JPリセット用通貨,Currency for JP reset,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,116
0,,クラフトPリセット用通貨,Currency for resetting craft P,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,117
0,,侵食治療薬,Corruption Cure,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,118
0,,抗侵薬,Anti-Corruption Medicine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,119
0,,抗侵薬・上,Superior Anti-Corruption Medicine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,120
0,,AP【ハイデル平原】,AP (Hidell Plains),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,121
0,,AP【ブリア海岸】,AP (Breya Coast),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,122
0,,AP【ミスリウ森林】,AP (Mysree Forest),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,123
0,,AP【ボルド鉱山】,AP (Volden Mines),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,124
0,,AP【ダウ渓谷】,AP (Dowe Valley),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,125
0,,AP【ミスリウ森林深部】,AP (Mysree Grove),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,126
0,,AP【ディナン深層林】,AP (Deenan Woods),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,127
0,,AP【バートランド平原】,AP (Betland Plains),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,128
0,,AP【バートランド平原北部】,AP (Northern Betland Plains),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,129
0,,AP【ザンドラ禁域】,AP (Zandora Wastelands),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,130
0,,AP【ザンドラ東部】,AP (Eastern Zandora),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,131
0,,AP【亡都メルゴダ】,AP (Mergoda Ruins),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,132
0,,AP【魔赤島】,AP (Bloodbane Isle),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,133
0,,AP【エラン水林】,AP (Elan Water Grove),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,134
0,,AP【ファーラナ平原】,AP (Farana Plains),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,135
0,,AP【モロー樹林】,AP (Morrow Forest),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,136
0,,AP【キンガル峡谷】,AP (Kingal Canyon),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,137
0,,AP【ラスニテ山麓】,AP (Rathnite Foothills),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,138
0,,AP【フェルヤナ荒原】,AP (Feryana Wilderness),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,139
0,,AP【メガドシス高地】,AP (Megadosys Plateau),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,140
0,,12_07_JP入手_01,12_07_JP_obtain_01,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,141
0,,12_07_JP入手_02,12_07_JP_obtain_02,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,142
0,,12_07_JP入手_03,12_07_JP_obtain_03,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,143
0,,12_07_JP入手_04,12_07_JP_obtain_04,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,144
0,,12_07_JP入手_05,12_07_JP_obtain_05,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,145
0,,12_07_JP入手_06,12_07_JP obtained_06,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,146
0,,12_07_JP入手_07,12_07_JP obtained_07,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,147
0,,12_07_JP入手_08,12_07_JP_obtain_08,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,148
0,,12_07_JP入手_09,12_07_JP_obtain_09,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,149
0,,12_07_JP入手_10,12_07_JP_obtain_10,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,150
0,,シークレットアビリティ・友体,Secret Ability: Companion Health,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,151
0,,シークレットアビリティ・友活,Secret Ability: Companion Stamina,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,152
0,,シークレットアビリティ・友攻,Secret Ability: Companion Attack,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,153
0,,シークレットアビリティ・友魔,Secret Ability: Companion Magick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,154
0,,シークレットアビリティ・友防,Secret Ability: Companion Defense,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,155
0,,シークレットアビリティ・友護,Secret Ability: Companion Magick Defense,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,156
0,,白竜印の霊薬・上,Superior White Dragon Miracle Cure,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,157
0,,白竜印のガラエキス・上,Superior White Dragon Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,158
0,,蛮族の大丸薬,Large Pill of Savages,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,159
0,,ガラ漬け強壮酒,Strong Gala Pickling Liquor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,160
0,,双神のタリスマン,Twin Gods Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,161
0,,極上カルパッチョ,Fine Carpaccio,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,162
0,,ハーブ入りミード,Herbal Mead,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,163
0,,万能霊薬,Cure-All,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,164
0,,守護神の護符,Angel's Charm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,165
0,,精霊の護符,Sprite's Charm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,166
0,,スキル習得_豪溜斬り,Skill acquisition_Goutame slash,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,167
0,,AB習得_連撃 倒,AB Acquisition_Straight Strike Down,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,168
0,,AB習得_斬崩 倒,AB Acquisition_Zanbakuten Overthrow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,169
0,,AB習得_抉突 絶,AB Mastery_Gut Thrust Extinction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,170
0,,AB習得_崩攻,AB Acquisition_Collapse_Attack,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,171
0,,AB習得_強連 倒,AB Mastery_Strong_Reinforcement_Increase,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,172
0,,AB習得_硬盾,AB Acquisition_Hard Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,173
0,,AB習得_連撃 砕,AB Acquisition_Renewal_Break,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,174
0,,AB習得_連崩 絶,AB Acquisition_Linear_Collapse_Extinction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,175
0,,AB習得_抉突 砕,AB Mastery_Gut Thrust Crushing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,176
0,,AB習得_硬溜,AB Mastery_Hardened_Tamenuri,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,177
