19,CUSTOM_SKILL_COMMAND_03_198,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to
shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,19
12,NORMAL_SKILL_INFO_05_91,"しがみついた状態から、付与した属性の異常値を
敵に蓄積させる放射光を放つ
フォースゲージ１本以上の時、消費して技性能上昇","While clinging to an enemy, attack with the
currently
selected attribute. Will consume 1 bar of force
gauge to enhance the effect if available.",ui\00_message\skill\normal_skill_info_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,12
0,NORMAL_SKILL_COMMAND_05_70,<KC ATTACK1>を押す,Press <KC ATTACK1>.,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,0
1,NORMAL_SKILL_COMMAND_05_83,空中で<KC ATTACK1>を押す,"While in the air, press <KC ATTACK1>.",ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,1
2,NORMAL_SKILL_COMMAND_05_72,"<PADM><KC ATTACK2>を押し、左スティックを倒して３属性を選択<KEYM><KC ATTACK2>を押し、マウス移動で３属性を選択</KEYM>
<PADM><KC ATTACK2>を押して属性決定<KEYM><KC ATTACK1>または<KC ATTACK2>を押して属性決定","Press <PADM><KC ATTACK2><KEYM><KC
ATTACK2></KEYM>, then select from
<PADM>3<KEYM>3</KEYM> elements
using <PADM>the left stick<KEYM>mouse
movement</KEYM>.
Press <PADM><KC ATTACK2><KEYM><KC ATTACK1> or <KC
ATTACK2></KEYM> to confirm element choice.",ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,2
3,NORMAL_SKILL_COMMAND_05_73,"<PADM><KC ATTACK2>を押し、左スティックを倒して５属性を選択<KEYM><KC ATTACK2>を押し、マウス移動で５属性を選択</KEYM>
<PADM><KC ATTACK2>を押して属性決定<KEYM><KC ATTACK1>または<KC ATTACK2>を押して属性決定","Press <PADM><KC ATTACK2><KEYM><KC
ATTACK2></KEYM>, then select from
<PADM>5<KEYM>5</KEYM> elements
using <PADM>the left stick<KEYM>mouse
movement</KEYM>.
Press <PADM><KC ATTACK2><KEYM><KC ATTACK1> or <KC
ATTACK2></KEYM> to confirm element choice.",ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,3
4,NORMAL_SKILL_COMMAND_05_74,敵の攻撃を受ける（スキル発動中を除く）,Block an enemy attack (except when using skills).,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,4
5,NORMAL_SKILL_COMMAND_05_75,<KC WEAPON_SUB>を押す,Press <KC WEAPON_SUB>.,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,5
6,NORMAL_SKILL_COMMAND_05_76,敵の攻撃を引きつけて<KC WEAPON_SUB>を押す,"Just as an enemy attacks,
press <KC WEAPON_SUB>.",ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,6
7,NORMAL_SKILL_COMMAND_05_77,<KC SKILL_NORMAL2>を押す,Press <KC SKILL_NORMAL2>.,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,7
8,NORMAL_SKILL_COMMAND_05_78,<KC WEAPON_MAIN>を押し続ける,Hold <KC WEAPON_MAIN>,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,8
9,NORMAL_SKILL_COMMAND_05_79,<KC WEAPON_MAIN>を押し続ける,Hold <KC WEAPON_MAIN>,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,9
10,NORMAL_SKILL_COMMAND_05_80,<KC SKILL_NORMAL1>を押す,Press <KC SKILL_NORMAL1>.,ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,10
11,NORMAL_SKILL_COMMAND_05_81,敵の攻撃を防いだ直後、<PADM>左スティックを素早く後方から前方で反撃、前方から後方で後退<KEYM><KC MOVE_FORWARD>を素早く２回押すと反撃、<KC MOVE_BACKWARD>を素早く２回押すと後退</KEYM>,"Immediately after guarding against an enemy attack,
<PADM>quickly move the left stick backwards then forwards to attack, or the opposite to retreat.<KEYM>quickly press <KC MOVE_FORWARD> twice to counterattack,
quickly press <KC MOVE_BACKWARD> twice to retreat.",ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,11
12,NORMAL_SKILL_COMMAND_05_91,しがみつき中に<KC ATTACK1>を押す,"While climbing an enemy,
press <KC ATTACK1>.",ui\00_message\skill\normal_skill_command_05.gmd,\skill\normal_skill_data_05.arc,normal_skill_data_05.arc,12
0,NORMAL_SKILL_INFO_06_92,"魔法弾を放つ
空中でも発動可能","Release a magickal bolt.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,0
1,NORMAL_SKILL_INFO_06_93,"魔法の罠を敵の足元に展開する
空中でも発動可能","Summon a Magickal Trap at an enemy's feet.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,1
2,NORMAL_SKILL_INFO_06_94,"マジックボールの弾数と
マジックトラップの範囲を上昇させる
空中でも発動可能","Increases the number of Magick Bolts released and
extends the range of Magick Traps.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,2
3,NORMAL_SKILL_INFO_06_95,"魔法詠唱中スペルサークルに示される順序で
<PADM>スティック入力<KEYM>マウス移動</KEYM>を行い、魔法の威力を増加させる","Move the <PADM> Right Stick;KEYM>Mouse</KEYM> in
the order shown in the magic circle while casting
a spell to increase its power.",ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,3
4,NORMAL_SKILL_INFO_06_96,後方にすばやく移動する,Quickly dodge backwards.,ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,4
5,NORMAL_SKILL_INFO_06_101,"ジャンプ中の落下速度を抑制し
滞空時間を延長する","Slow your descent while falling, and
extend the duration you stay in the air.",ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,5
6,NORMAL_SKILL_INFO_06_102,"しがみついた状態から、敵の体に魔印を刻む
魔印に攻撃を加えると魔法波で敵を攻撃する","While climbing an enemy, place a magickal orb on
them
that when attacked, will explode into waves of
powerful magick.",ui\00_message\skill\normal_skill_info_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,6
0,NORMAL_SKILL_COMMAND_06_92,<KC ATTACK1>を押して詠唱、詠唱完了で発動,"Press <KC ATTACK1> to chant,
activated on completion.",ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,0
1,NORMAL_SKILL_COMMAND_06_93,<KC ATTACK2>を押して詠唱、詠唱完了で発動,"Press <KC ATTACK2> to chant,
activated on completion.",ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,1
2,NORMAL_SKILL_COMMAND_06_94,"マジックボール、マジックトラップ使用時に
自動的に発動","Automatically activated when you use
Magick Bolts or Magick Trap.",ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,2
3,NORMAL_SKILL_COMMAND_06_95,"詠唱中、<KC CHANGE_MODE>でスペリング入力モードに切り替え
<PADM>右スティックで規定コマンド入力<KEYM>マウス移動で規定コマンド入力</KEYM>","During a chant, switch to glyph
input mode with <KC CHANGE_MODE>.
Input the shown glyph with <PADM>the right
stick<KEYM>mouse movement</KEYM>.",ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,3
4,NORMAL_SKILL_COMMAND_06_96,<KC AVOID>を押す,Press <KC AVOID>.,ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,4
5,NORMAL_SKILL_COMMAND_06_101,空中で<KC JUMP>を押す,"While in the air, press <KC JUMP>.",ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,5
6,NORMAL_SKILL_COMMAND_06_102,しがみつき中に<KC ATTACK1>を押す,"While climbing an enemy,
press <KC ATTACK1>.",ui\00_message\skill\normal_skill_command_06.gmd,\skill\normal_skill_data_06.arc,normal_skill_data_06.arc,6
0,NORMAL_SKILL_INFO_07_103,"大剣で斬りつける
攻撃を当てることで連続斬りが可能","Deliver slashes with a large sword.
Landing the first hit will allow further
consecutive slashes.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,0
1,NORMAL_SKILL_INFO_07_104,"大剣で広範囲に対して斬撃を放つ
攻撃を当てることで連続斬りが可能","Deliver slashes over a wide area with a large
sword.
Landing the first hit will allow further
consecutive slashes.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,1
2,NORMAL_SKILL_INFO_07_105,"振り上げた大剣に力を溜め、振り下ろす
溜め満了の瞬間にボタンを離すと威力大幅上昇
リベンジゲージ蓄積量に応じて、さらに威力が増加
<COL ffdc78>LV UPでさらに攻撃威力が上昇する
＜真・魔人斬り＞に進化</COL>","Channel energy into the blade, and slam it down.
When the button is released the moment the charge
finishes, the damage
increases significantly.
Increases in damage as the Revenge Gauge rises.
<COL ffdc78>LV UP: Increases damage of the skill.
Becomes (Indomitable Lash).</COL>",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,2
3,NORMAL_SKILL_INFO_07_106,"振り上げた大剣に力を溜め、渾身の力で振り下ろす
溜め満了の瞬間にボタンを離すと威力大幅上昇
リベンジゲージ蓄積量に応じて、さらに威力が増加","Channel energy into the blade, and slam it down
with
the force of the entire body. When the button is
released the moment the charge
finishes, the damage increases significantly.
Increases in damage as the Revenge Gauge rises.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,3
4,NORMAL_SKILL_INFO_07_107,"身を固め、敵の攻撃に耐える
攻撃を受けとめるとリベンジゲージが増加する","Steel yourself, and endure an enemy's attack.
Increases the Revenge Gauge a bit when hit by an
attack.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,4
5,NORMAL_SKILL_INFO_07_108,"腰を落とした姿勢で構え、
近接してきた仲間を上方に放りあげる","Hold yourself in a crouched position, and toss
nearby allies into the air.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,5
6,NORMAL_SKILL_INFO_07_109,空中で大剣の一撃を振るう,Deliver slashes with the blade while in the air.,ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,6
7,NORMAL_SKILL_INFO_07_110,"空中から多段ヒット性能を持つ振り下ろし攻撃を放つ
高所から行うことで威力が上昇する","Slam the blade downward while in the air,
delivering multiple hits.
Damage rises when performed from high altitudes.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,7
8,NORMAL_SKILL_INFO_07_111,転倒を回避し体勢を立て直す,Recover from being knocked away while in the air.,ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,8
9,NORMAL_SKILL_INFO_07_112,"しがみついた状態から力を溜め、
破壊力のある一撃を放つ","While clinging to an enemy, the user readies the
blade briefly, and delivers a single devastating
blow.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,9
0,NORMAL_SKILL_COMMAND_07_103,<KC ATTACK1>を連続して押す,Repeatedly press <KC ATTACK1>.,ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,0
1,NORMAL_SKILL_COMMAND_07_104,<KC ATTACK1>後、少し遅らせて<KC ATTACK1>を連続して押す,"After <KC ATTACK1>, delay a moment then
repeatedly press <KC ATTACK1>.",ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,1
2,NORMAL_SKILL_COMMAND_07_105,<KC ATTACK2>長押し後、離すと発動,Hold <KC ATTACK2> for a moment then release.,ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,2
3,NORMAL_SKILL_COMMAND_07_106,<KC ATTACK2>長押し後、離すと発動,Hold <KC ATTACK2> for a moment then release.,ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,3
4,NORMAL_SKILL_COMMAND_07_107,<KC AVOID>を押す,Press <KC AVOID>.,ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,4
5,NORMAL_SKILL_COMMAND_07_108,<KC CATAPULT>を押す,Press <KC CATAPULT>.,ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,5
6,NORMAL_SKILL_COMMAND_07_109,空中で<KC ATTACK1>を押す,"While in the air, press <KC ATTACK1>.",ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,6
7,NORMAL_SKILL_COMMAND_07_110,空中で<KC ATTACK2>を押す,"While in the air, press <KC ATTACK2>.",ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,7
8,NORMAL_SKILL_COMMAND_07_111,吹き飛ばされ中に<KC JUMP>を押す,"While being knocked away, press <KC JUMP>.",ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,8
9,NORMAL_SKILL_COMMAND_07_112,しがみつき中に<KC ATTACK1>長押し後、離すと発動,"While climbing an enemy,
hold <KC ATTACK1> for a moment then release.",ui\00_message\skill\normal_skill_command_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,9
0,NORMAL_SKILL_INFO_08_113,"闘波の矢を生成し、魔道弓を前方に向けて構える
空中でも発動可能","Hold the Magick Bow forward, and create Seeker
Arrows.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,0
1,NORMAL_SKILL_INFO_08_114,"魔道弓を敵に向け、対象を捉える
捉える敵が多いほど、闘波の矢の威力上昇速度が
速くなる。空中でも発動可能","Face the Magick Bow towards the enemy, and
capture them within its sights. The more enemies
that are targeted,
the higher the rate at which the Seeker Arrow
charges.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,1
2,NORMAL_SKILL_INFO_08_115,"捉えた敵に向けて闘波の矢を放ち、攻撃を与える
空中でも発動可能","Fire the Seeker Arrow towards the
targeted enemy.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,2
3,NORMAL_SKILL_INFO_08_116,"闘波の矢の威力を強化する
空中でも発動可能","Increases damage of the Seeker Arrow.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,3
4,NORMAL_SKILL_INFO_08_117,"助真の矢を生成し、魔道弓を前方に向けて構える
空中でも発動可能","Hold the Magick Bow forward, and create True Aid
Arrows.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,4
5,NORMAL_SKILL_INFO_08_118,"魔道弓を味方に向け、対象を捉える
捉える味方が多いほど、助真の矢の回復力
上昇速度が速くなる。空中でも発動可能","Face the Magick Bow towards an ally, and
capture them within its sights. The more allies
that are targeted,
the higher the rate at which the True Aid Arrow
charges.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,5
6,NORMAL_SKILL_INFO_08_119,"捉えた味方に向けて助真の矢を放ち、味方の傷を癒す
空中でも発動可能","Fire the True Aid Arrow at a targeted ally
and heal their wounds.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,6
7,NORMAL_SKILL_INFO_08_120,"助真の矢の威力を強化する
空中でも発動可能","Enhances the recovery power of the True Aid Arrow.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,7
8,NORMAL_SKILL_INFO_08_121,"前方に蹴りを放つ
空中でも発動可能","Kick forward.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,8
