0,,うう――,Ugh...,ui\00_message\event\st0213\ev005.gmd,\event\st0213\st0213ev005.arc,st0213ev005.arc,9
0,,これ――なに？,This--what is it?,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,8
0,,力が――,My strength is—,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,9
0,,気分も悪いかも――,I might not be feeling well either—,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,10
0,,あれは――,That was...,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,11
0,,"ガハハハ！　愚かなヤツラめ
まんまとかかりおったわ！","Gahaha! You fools,
you fell for it completely!",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,12
0,,敵の姦計――！！,The enemy's scheme—!!,ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,13
0,,黒き騎士の力を思い知るがいい！,"You will come to understand the power of 
the Black Knight!",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,14
0,,まずい、囲まれる――,"It's bad, we're surrounded --",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,15
0,,"無念――！！
引き上げるぞ！","What a disappointment—!!
Let's retreat!",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,16
0,,"退路を失えば全滅するぞ！
全員、来た道を戻れ！　退却だ！","If we lose our way out, we're done for!
Everyone, return the way you came! Fall back!",ui\00_message\event\st0460\ev000.gmd,\event\st0460\st0460ev000.arc,st0460ev000.arc,17
0,,隊長！,Captain!,ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,0
0,,ジリアン、状況を！,"Gillian, situation!",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,1
0,,"見ての通り、このあたりのオークは追い払った
戦の将を討ったお陰で、メガドの戦力は落ちている","As you can see, the Orcs around here are gone.
Taking down the War Master 
has weakened Megado's forces.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,2
0,,ジリアンの獅子奮迅の活躍に心が震えました,Gillian's heroic efforts moved me deeply.,ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,3
0,,"そこに隊長たちが参戦してくれるのですから
我々の勝利は確実","Now that you captains are joining the battle,
our triumph is certain.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,4
0,,ここは一気に押し込むべきと思いますが,"I believe now is the time 
for a decisive push forward.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,5
0,,仰せの通り,As you say.,ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,6
0,,さあ、ネド王子！,"Come on, Prince Nedo!",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,7
0,,集いし我が臣民、いや同志たちよ,"Gather together, my subjects, nay, comrades.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,8
0,,"皆の知る通り、この地は絶望の沼に
沈みかけていました","As we all know, this land
was about to sink into a swamp of despair.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,9
0,,"僕らは敗北と死に慣れてしまって
心を奮い立たせる術を忘れてしまっていた","We became so used to loss and death,
we forgot how to stir our hearts.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,10
0,,"でも、そんな日々はもう終わります
活気と笑顔でいっぱいの王都メガドを思いだそう！","But those days are coming to an end.
Let's remember Megado, full of life and smiles!",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,11
0,,"それはすぐそこにあるんだ
少し手を伸ばせば、取り戻すことができるんだ","It's right there.
If we just stretch out a bit, we can reclaim it.",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,12
0,,"僕らのメガドにやつらの居場所はない！
さあ、皆で追いだしてやろう！","There's no place for them in our Megado!
Come, let's drive them out together!",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,13
0,,うおーー！！！（雄叫び、リアクションボイス）,"Yaaahhh!!! (Roar, reaction voice)",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,14
0,,おーー！！（雄叫び、リアクションボイス）,"Oooh!! (battlecry, reaction voice)",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,15
0,,おーー！！（雄叫び、リアクションボイス）,"Oooh!! (battlecry, reaction voice)",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,16
0,,おーー！！（雄叫び、リアクションボイス）,"Oooh!! (battlecry, reaction voice)",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,17
0,,おーー！！（雄叫び、リアクションボイス）,"Oooh!! (battlecry, reaction voice)",ui\00_message\event\st0460\ev005.gmd,\event\st0460\st0460ev005.arc,st0460ev005.arc,18
0,,貴様！　そこをどかんか！,You! Clear the way!,ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,0
0,,この場所はアッカー家当主ネド王子のものだ,This is the property of Prince Nedo of House Acre.,ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,1
0,,ふん、傷深くして、動けんか！,"Hmph, have your wounds left you unable to move!?",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,2
0,,来ると思っていたぞ、白竜の覚者よ,"I knew you would come, 
Arisen of the White Dragon.",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,3
0,,ふんっ！（リアクションボイス）,Hmph! (Reaction voice),ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,4
0,,グウゥッ！！！（リアクションボイス）,Grrr!!! (reaction voice),ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,5
0,,ンンッ！！！（リアクションボイス）,Nnngh!!! (reaction voice),ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,6
0,,"クッ、待っていたとでも言うのか？
傷で動けなかったくせに","Hmph, did you think I was waiting for you?
I couldn't move due to my injuries.",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,7
0,,傷？　この身は空ろだ,Injuries? I am a mere shell.,ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,8
0,,空（から）？　そもそもあんた何者！？,"A shell? 
What are you, to begin with!?",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,9
0,,黒き竜に連なる、理から外れた者,"One who is beyond order,
connected to the Black Dragon.",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,10
0,,理の中の貴様らには理解できまい,"Those of you who are limited by order
cannot grasp it.",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,11
0,,それよりもあの男の居場所を知りたくはないか？,"More than that, 
wouldn't you like to know where that man is?",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,12
0,,てめぇ――レオのことか！！,You - you mean Leo!,ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,13
0,,わたしに剣を突き立て、危うくしたあの男――,"The man who drove me to the brink 
by thrusting a sword into me—",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,14
0,,暗闇の海で溺れかけているわ,He's drowning in a sea of darkness.,ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,15
0,,"ふざけんなよ――
話はてめえをぶっ倒してからだ！","Don't mess with me—
we'll talk after I've taken you down!",ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,16
0,,ぬんっ（リアクションボイス）,Nnngh (Reaction voice),ui\00_message\event\st0464\ev000.gmd,\event\st0464\st0464ev000.arc,st0464ev000.arc,17
0,,やった！,Got it!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,0
0,,たわむれは、ここまでだ――,The fun is over—,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,1
0,,まずい、逃げるぞ！,"This isn't good, we should flee!",ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,2
0,,待て！,Wait!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,3
0,,行かせるか！,You're not going anywhere!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,4
0,,邪魔だ！！,Out of my way!!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,5
0,,うわっ（リアクションボイス）,Ugh (Reaction voice),ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,6
0,,はっ！！（リアクションボイス）,Hah!! (reaction voice),ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,7
0,,はっ（リアクションボイス）,Hah (reaction voice),ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,8
0,,貴様ァ！！,You!!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,9
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,10
0,,許さん！！,You are not to be forgiven!!!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,11
0,,ジリアン！,Gillian！,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,12
0,,早く剣を！,"Quickly, the sword!",ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,13
0,,あなたたちとの時は黄金のように輝いていた,The moments with you were as bright as gold.,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,14
0,,ううん、まるで希望のように――,"No, it was like hope itself—",ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,15
0,,ネド王子をお願い！,"Prince Nedo, please!",ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,16
0,,この国を――,This country--,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,17
0,,この国を助けて！,Help save this country!,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,18
0,,ジリアン！！,Gillian！！,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,19
0,,隊長――,Captain...,ui\00_message\event\st0464\ev005.gmd,\event\st0464\st0464ev005.arc,st0464ev005.arc,20
0,,おお！,Oh!,ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,0
0,,黒騎士は！？,What about the Black Knight!?,ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,1
0,,わからないけど,"I don't know, but—",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,2
0,,"剣はこっちにある――
目的は果たせたみたいだ","The sword is over here --
it looks like the goal has been achieved",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,3
0,,"ジリアン――
君が無事で良かった――","Gillian —
I'm glad you're safe —",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,4
0,,"おお――
この光景を何度夢に見たことか――","Oh--
how many times I've dreamed of this sight--",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,5
0,,"いい風が吹いてきたよ
ほら、オークどもの臭いが消えていくだろう？","A good wind is picking up.
See, the smell of the orcs is fading away, right?",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,6
0,,一度、展望城へ戻り、次の作戦を練るとしよう,"Let's go back to the Lookout Castle 
and plan our next strategy.",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,7
0,,次の作戦は――,The next operation --,ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,8
0,,"ふむ――
これまで何度も口にしてきたはずだが――","Hmmm--
I'm sure I've mentioned this many times before--",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,9
0,,ついに覚悟を決めねばならん時が近付いている,"The time when we must finally 
make up our minds is approaching.",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,10
0,,避けては通れない,It cannot be avoided.,ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,11
0,,立ち止まることも許されませんね,We cannot afford to stop.,ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,12
0,,良く言いましたぞネド王子！,"Well said, Prince Nedo!",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,13
0,,さあ、我ら、力を合わせて悪しき竜を倒すのだ,"Now, we must join forces and slay the evil dragon!",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,14
0,,"散った命と流れた血を刃（やいば）に変えて
邪悪な竜に突き立ててやろうではないか！","Let us turn the scattered lives and spilled blood 
into blades and drive them into the evil dragon!",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,15
0,,さあ、隊長さん、皆さん,"Now, Captain, everyone—",ui\00_message\event\st0464\ev010.gmd,\event\st0464\st0464ev010.arc,st0464ev010.arc,16
