"0","","閉じられていた壁が無くなった！","閉じられていた壁が無くなった！","ui\00_message\examine_message\quest\quest_examine_q29999999.gmd","\quest\q29999999.arc","q29999999.arc","2"
"1","eqenhance_title_sub","日々の戦いと、その疲れの関係を知りたいんだ
軽く<LQEM>を<LQVA>匹ほど討伐して
その後の体の調子を聞かせてもらえないかな？","日々の戦いと、その疲れの関係を知りたいんだ
軽く<LQEM>を<LQVA>匹ほど討伐して
その後の体の調子を聞かせてもらえないかな？","ui\00_message\quest_info\q40200081_00.gmd","\quest\q40200081.arc","q40200081.arc","1"
"0","0","一人歩きの不安","一人歩きの不安","ui\00_message\quest_info\q40200082_00.gmd","\quest\q40200082.arc","q40200082.arc","0"
"1","eqenhance_title_sub","外に出る時はいつも<LQEM>を警戒してるんです
この前も<LQVA>匹ほど見かけて――
いつも一緒にいて、守ってくれる人がいれば
安心なんですけどね","外に出る時はいつも<LQEM>を警戒してるんです
この前も<LQVA>匹ほど見かけて――
いつも一緒にいて、守ってくれる人がいれば
安心なんですけどね","ui\00_message\quest_info\q40200082_00.gmd","\quest\q40200082.arc","q40200082.arc","1"
"0","0","騒ぐ野生の血","騒ぐ野生の血","ui\00_message\quest_info\q40200083_00.gmd","\quest\q40200083.arc","q40200083.arc","0"
"1","eqenhance_title_sub","<LQEM>が村のそばで騒ぐから
飼ってる動物が落ち着かないんだ
やっぱり野生の血が騒いじゃうのかな――
<LQVA>匹くらい、駆除をお願いできませんか？","<LQEM>が村のそばで騒ぐから
飼ってる動物が落ち着かないんだ
やっぱり野生の血が騒いじゃうのかな――
<LQVA>匹くらい、駆除をお願いできませんか？","ui\00_message\quest_info\q40200083_00.gmd","\quest\q40200083.arc","q40200083.arc","1"
"0","0","畑の実りを狙う輩","畑の実りを狙う輩","ui\00_message\quest_info\q40200084_00.gmd","\quest\q40200084.arc","q40200084.arc","0"
"1","eqenhance_title_sub","野菜を狙ってか、<LQEM>をよく見かけるようになっての――
畑が踏み荒らされないうちに<LQVA>匹ほど
こらしめておいてもらえんか","野菜を狙ってか、<LQEM>をよく見かけるようになっての――
畑が踏み荒らされないうちに<LQVA>匹ほど
こらしめておいてもらえんか","ui\00_message\quest_info\q40200084_00.gmd","\quest\q40200084.arc","q40200084.arc","1"
"0","0","日頃の討伐努力","日頃の討伐努力","ui\00_message\quest_info\q40200085_00.gmd","\quest\q40200085.arc","q40200085.arc","0"
"1","eqenhance_title_sub","この辺りも昔と比べてずいぶん危険になったものだ
常日頃から危険な獣を少しずつ減らしていくことが大事だぞ
例えば、今日は<LQEM>を<LQVA>体減らしておく――とかだな","この辺りも昔と比べてずいぶん危険になったものだ
常日頃から危険な獣を少しずつ減らしていくことが大事だぞ
例えば、今日は<LQEM>を<LQVA>体減らしておく――とかだな","ui\00_message\quest_info\q40200085_00.gmd","\quest\q40200085.arc","q40200085.arc","1"
"0","0","憎きハーブ泥棒","憎きハーブ泥棒","ui\00_message\quest_info\q40200086_00.gmd","\quest\q40200086.arc","q40200086.arc","0"
"1","eqenhance_title_sub","もう、信じられない！
干しておいたハーブが根こそぎ消えたんですよ
きっと<LQEM>が持っていったに決まってます
ハーブを摘んでいる時から<LQVA>匹くらい
ずっと周囲をうろついていましたから！","もう、信じられない！
干しておいたハーブが根こそぎ消えたんですよ
きっと<LQEM>が持っていったに決まってます
ハーブを摘んでいる時から<LQVA>匹くらい
ずっと周囲をうろついていましたから！","ui\00_message\quest_info\q40200086_00.gmd","\quest\q40200086.arc","q40200086.arc","1"
"0","0","子供たちの安全確保","子供たちの安全確保","ui\00_message\quest_info\q40200087_00.gmd","\quest\q40200087.arc","q40200087.arc","0"
"1","eqenhance_title_sub","ここのところ<LQEM>が村の周りを徘徊しているだろう？
もしも子供たちが襲われたら大変だから
見かける度に駆除してるんだが、中々数が減らないんだ
よかったら<LQVA>匹分ほど協力してくれないかな","ここのところ<LQEM>が村の周りを徘徊しているだろう？
もしも子供たちが襲われたら大変だから
見かける度に駆除してるんだが、中々数が減らないんだ
よかったら<LQVA>匹分ほど協力してくれないかな","ui\00_message\quest_info\q40200087_00.gmd","\quest\q40200087.arc","q40200087.arc","1"
"0","0","よみがえる記憶","よみがえる記憶","ui\00_message\quest_info\q40200088_00.gmd","\quest\q40200088.arc","q40200088.arc","0"
"1","eqenhance_title_sub","ううっ、困ったなぁ
足りない資材を取りにいかなきゃいけないのに
外を<LQEM>がうろついてるなんて――
<LQVA>匹も相手にするなんて、とても考えられないよ――","ううっ、困ったなぁ
足りない資材を取りにいかなきゃいけないのに
外を<LQEM>がうろついてるなんて――
<LQVA>匹も相手にするなんて、とても考えられないよ――","ui\00_message\quest_info\q40200088_00.gmd","\quest\q40200088.arc","q40200088.arc","1"
"0","0","みんなの無事を祈って","みんなの無事を祈って","ui\00_message\quest_info\q40200089_00.gmd","\quest\q40200089.arc","q40200089.arc","0"
"1","eqenhance_title_sub","<LQEM>が辺りをうろついているらしいの
森に行く人たちが心配だわ――
何せ<LQVA>匹もいるらしいから、群れになったら大変よ","<LQEM>が辺りをうろついているらしいの
森に行く人たちが心配だわ――
何せ<LQVA>匹もいるらしいから、群れになったら大変よ","ui\00_message\quest_info\q40200089_00.gmd","\quest\q40200089.arc","q40200089.arc","1"
"0","0","＜エリアオーダー＞モロー魔物征伐","Area Order: Morrow Demon Extermination","ui\00_message\quest_info\q40200090_00.gmd","\quest\q40200090.arc","q40200090.arc","0"
"1","eqenhance_title_sub","周辺に<LQEM>が出没する頻度が増え
エリアマスターとして看過できない状況になってきました
これを機に<LQVA>体の討伐を要請することとします
報酬については私が保証しましょう","周辺に<LQEM>が出没する頻度が増え
エリアマスターとして看過できない状況になってきました
これを機に<LQVA>体の討伐を要請することとします
報酬については私が保証しましょう","ui\00_message\quest_info\q40200090_00.gmd","\quest\q40200090.arc","q40200090.arc","1"
"0","0","在庫管理は万全に","在庫管理は万全に","ui\00_message\quest_info\q40200091_00.gmd","\quest\q40200091.arc","q40200091.arc","0"
"1","eqenhance_title_sub","<LQIM>が不足気味だな――
今はまだ大丈夫だが、このまま不足状態が続けば
いつか手元から一つも無くなってしまうかもしれん
誰か<LQVA>個ほど分けてくれないか？","<LQIM>が不足気味だな――
今はまだ大丈夫だが、このまま不足状態が続けば
いつか手元から一つも無くなってしまうかもしれん
誰か<LQVA>個ほど分けてくれないか？","ui\00_message\quest_info\q40200091_00.gmd","\quest\q40200091.arc","q40200091.arc","1"
"0","0","多忙な見張り番","多忙な見張り番","ui\00_message\quest_info\q40200092_00.gmd","\quest\q40200092.arc","q40200092.arc","0"
"1","eqenhance_title_sub","<LQIM>を<LQVA>つ譲ってくれる人はいないかな
本当は自分で採りに行ければいいんだけど
見張りをしていると中々手が空かなくてね","<LQIM>を<LQVA>つ譲ってくれる人はいないかな
本当は自分で採りに行ければいいんだけど
見張りをしていると中々手が空かなくてね","ui\00_message\quest_info\q40200092_00.gmd","\quest\q40200092.arc","q40200092.arc","1"
"0","0","見るのも嫌なヤツらの影","見るのも嫌なヤツらの影","ui\00_message\quest_info\q40200093_00.gmd","\quest\q40200093.arc","q40200093.arc","0"
"1","eqenhance_title_sub","<LQIM>が<LQVA>個いるんですけど
その、採りにいくのはちょっと――
侵食魔に遭遇したらと思うと億劫になってしまって――","<LQIM>が<LQVA>個いるんですけど
その、採りにいくのはちょっと――
侵食魔に遭遇したらと思うと億劫になってしまって――","ui\00_message\quest_info\q40200093_00.gmd","\quest\q40200093.arc","q40200093.arc","1"
"0","0","虫寄らずの――？","虫寄らずの――？","ui\00_message\quest_info\q40200094_00.gmd","\quest\q40200094.arc","q40200094.arc","0"
"1","eqenhance_title_sub","<LQIM>を持っていると、虫に刺されないって本当かしら
本当なら、ハーブを摘みに行く時に使ってみたいものです
試しに<LQVA>個分けてくれる人はいません？","<LQIM>を持っていると、虫に刺されないって本当かしら
本当なら、ハーブを摘みに行く時に使ってみたいものです
試しに<LQVA>個分けてくれる人はいません？","ui\00_message\quest_info\q40200094_00.gmd","\quest\q40200094.arc","q40200094.arc","1"
"0","0","香油が切れる前に","香油が切れる前に","ui\00_message\quest_info\q40200095_00.gmd","\quest\q40200095.arc","q40200095.arc","0"
"1","eqenhance_title_sub","髪に付ける香油を作るのに
<LQIM>が<LQVA>個必要なんだけど、誰か持ってないかしら
そろそろ香油が切れそうなの","髪に付ける香油を作るのに
<LQIM>が<LQVA>個必要なんだけど、誰か持ってないかしら
そろそろ香油が切れそうなの","ui\00_message\quest_info\q40200095_00.gmd","\quest\q40200095.arc","q40200095.arc","1"
"0","0","秘密のペット","秘密のペット","ui\00_message\quest_info\q40200096_00.gmd","\quest\q40200096.arc","q40200096.arc","0"
"1","eqenhance_title_sub","<LQIM>が<LQVA>個欲しいんです
何に使うかは、えっと、その、飼ってる動物に
エサとしてあげてみようかと思って――","<LQIM>が<LQVA>個欲しいんです
何に使うかは、えっと、その、飼ってる動物に
エサとしてあげてみようかと思って――","ui\00_message\quest_info\q40200096_00.gmd","\quest\q40200096.arc","q40200096.arc","1"
"0","0","アナタにお願い","アナタにお願い","ui\00_message\quest_info\q40200097_00.gmd","\quest\q40200097.arc","q40200097.arc","0"
"1","eqenhance_title_sub","これを読んでるアナタにお願い
<LQIM>を<LQVA>個揃えてくれない？
私一人じゃ集めきれないのよ
お礼はちゃんとするから、ね？","これを読んでるアナタにお願い
<LQIM>を<LQVA>個揃えてくれない？
私一人じゃ集めきれないのよ
お礼はちゃんとするから、ね？","ui\00_message\quest_info\q40200097_00.gmd","\quest\q40200097.arc","q40200097.arc","1"
"0","0","旅人の土産物","旅人の土産物","ui\00_message\quest_info\q40200098_00.gmd","\quest\q40200098.arc","q40200098.arc","0"
"1","eqenhance_title_sub","<LQIM>が中々手に入らないの
前は森に入った人が持ち帰ってくれたんだけど
最近はそうもいかないみたいで――
誰か、余っていたら<LQVA>つくらい分けてもらえない？","<LQIM>が中々手に入らないの
前は森に入った人が持ち帰ってくれたんだけど
最近はそうもいかないみたいで――
誰か、余っていたら<LQVA>つくらい分けてもらえない？","ui\00_message\quest_info\q40200098_00.gmd","\quest\q40200098.arc","q40200098.arc","1"
"0","0","畑にならないアレ","畑にならないアレ","ui\00_message\quest_info\q40200099_00.gmd","\quest\q40200099.arc","q40200099.arc","0"
"1","eqenhance_title_sub","<LQIM>が要るんじゃが、中々手に入らなくての――
わしの畑で採れるものなら何とかなるが
そういうわけにもいかんじゃろ？
<LQVA>個ほど買い取らせてくれんかの","<LQIM>が要るんじゃが、中々手に入らなくての――
わしの畑で採れるものなら何とかなるが
そういうわけにもいかんじゃろ？
<LQVA>個ほど買い取らせてくれんかの","ui\00_message\quest_info\q40200099_00.gmd","\quest\q40200099.arc","q40200099.arc","1"
"0","0","＜エリアオーダー＞モロー補給","Area Order: Morrow Resupply","ui\00_message\quest_info\q40200100_00.gmd","\quest\q40200100.arc","q40200100.arc","0"
