"0","","お、お前、助ケタ――？
感謝スル――
ファーガル、動けない――置いてイケ","消えた足音に気付く時","ui\00_message\quest\q21015012.gmd","\quest\q21015012.arc","q21015012.arc","21"
"0","","なぁ、あんたの実力を見込んで頼みがあってさ
絶対に誰にも言わないと約束してくれるか？
誰にもだぞ？　マヴェイルの兄貴にもだぞ？","なぁ、あんたの実力を見込んで頼みがあってさ
絶対に誰にも言わないと約束してくれるか？
誰にもだぞ？　マヴェイルの兄貴にもだぞ？","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","1"
"0","","実は――昨日、こっそり遺跡の方を見に行ったんだ
これだけデーモンについて騒がれてたのに
俺、一度もその姿を見たことがなくてさ！
だったら、全滅する前に一目見たいと思うだろ？","実は――昨日、こっそり遺跡の方を見に行ったんだ
これだけデーモンについて騒がれてたのに
俺、一度もその姿を見たことがなくてさ！
だったら、全滅する前に一目見たいと思うだろ？","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","2"
"0","","そうしたら、うっかり他の魔物の縄張りに
入り込んじまったみたいで――
慌てて逃げかえってきたんだけど、やつらが
仕返しに来るんじゃないかと気が気じゃないんだ","そうしたら、うっかり他の魔物の縄張りに
入り込んじまったみたいで――
慌てて逃げかえってきたんだけど、やつらが
仕返しに来るんじゃないかと気が気じゃないんだ","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","3"
"0","","だからさ、様子を見に行ってくれないか？
もし追いかけて来てたら
《<STG 439>》にいた群れごと
倒しちまってほしいんだ――頼むよ！","だからさ、様子を見に行ってくれないか？
もし追いかけて来てたら
《<STG 439>》にいた群れごと
倒しちまってほしいんだ――頼むよ！","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","4"
"0","","もしあいつらが追いかけて来てたら
《<STG 439>》にいた群れごと
倒しちまって欲しいんだ！","もしあいつらが追いかけて来てたら
《<STG 439>》にいた群れごと
倒しちまって欲しいんだ！","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","5"
"0","","身勝手なのは分かってるし、自分の尻拭いを
他人にさせているのも分かってるけど――
だけど、起きちまったことには対処するしかない
あんたに頼むのが最善のはずなんだ","身勝手なのは分かってるし、自分の尻拭いを
他人にさせているのも分かってるけど――
だけど、起きちまったことには対処するしかない
あんたに頼むのが最善のはずなんだ","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","6"
"0","","帰ってきた――！
ほ、本当に魔物を倒してきたのか？
じゃあ、村はもう大丈夫なんだな","帰ってきた――！
ほ、本当に魔物を倒してきたのか？
じゃあ、村はもう大丈夫なんだな","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","7"
"0","","あぁ――助かった
秘密にしてくれた上に助けてくれるなんて
本当に感謝するよ！","あぁ――助かった
秘密にしてくれた上に助けてくれるなんて
本当に感謝するよ！","ui\00_message\quest\q21017010.gmd","\quest\q21017010.arc","q21017010.arc","8"
"0","q21017011_00_567","正義の代償","正義の代償","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","0"
"1","q21017011_00_567","【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","1"
"2","q21017011_00_567","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","2"
"3","q21017011_00_567","この村は、いつからこうなのか――
魔物を恐れ、抗うことを諦めているのだ
進化を止めた種は滅びるのみ――
最近増えたという異邦人たちが、
薬となるか毒となるか――見ものだな","この村は、いつからこうなのか――
魔物を恐れ、抗うことを諦めているのだ
進化を止めた種は滅びるのみ――
最近増えたという異邦人たちが、
薬となるか毒となるか――見ものだな","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","3"
"4","q21017011_00_1222","指定された場所で魔物の群れを探す(残り３)","指定された場所で魔物の群れを探す(残り３)","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","4"
"5","q21017011_00_1225","遭遇した魔物群を討伐する","遭遇した魔物群を討伐する","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","5"
"6","q21017011_00_1223","残る魔物の群れを探す(残り２)","残る魔物の群れを探す(残り２)","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","6"
"7","q21017011_00_1225","遭遇した魔物群を討伐する","遭遇した魔物群を討伐する","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","7"
"8","q21017011_00_1224","残る魔物の群れを探す(残り１)","残る魔物の群れを探す(残り１)","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","8"
"9","q21017011_00_1225","遭遇した魔物群を討伐する","遭遇した魔物群を討伐する","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","9"
"10","q21017011_00_1169","依頼者に報告する","依頼者に報告する","ui\00_message\quest_info\q21017011_00.gmd","\quest\q21017011.arc","q21017011.arc","10"
"0","","あなたは――その節はどうも
今は何とかデーモンや魔物を
退けてくれているようですけどね
あなた方が帰った後の村の事、考えたことあります？","あなたは――その節はどうも
今は何とかデーモンや魔物を
退けてくれているようですけどね
あなた方が帰った後の村の事、考えたことあります？","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","0"
"0","","それを考えたら、本当は余計な事をしないのが
一番なんですよ――まぁ、もう遅いのですけれど
だって、今度は《<STG 865>》の方へ
デーモンが湧いたそうですから","それを考えたら、本当は余計な事をしないのが
一番なんですよ――まぁ、もう遅いのですけれど
だって、今度は《<STG 865>》の方へ
デーモンが湧いたそうですから","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","1"
"0","","――ええ、もちろん村のためを思って
してくれたことだというのは分かっていますよ
だけど、現にデーモンは現れてしまっていますからね","――ええ、もちろん村のためを思って
してくれたことだというのは分かっていますよ
だけど、現にデーモンは現れてしまっていますからね","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","2"
"0","","あなた方が率先して余計な事をしてくれたおかげで
今度は《<STG 865>》の方へ
デーモンが湧いたそうです","あなた方が率先して余計な事をしてくれたおかげで
今度は《<STG 865>》の方へ
デーモンが湧いたそうです","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","3"
"0","","わたしは、何も変えてほしくなかったのに――
なのに、異国からきた人によって
賽は投げられてしまったんですよ","わたしは、何も変えてほしくなかったのに――
なのに、異国からきた人によって
賽は投げられてしまったんですよ","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","4"
"0","","少し、きつく言い過ぎたと反省していました
無事に帰られて、安心しましたよ――
討伐してきてくれて、ありがとうございます","少し、きつく言い過ぎたと反省していました
無事に帰られて、安心しましたよ――
討伐してきてくれて、ありがとうございます","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","5"
"0","","自分のこれからについて、少し考えてみました
さすがにもう、甘えている場合ではないのかも――
わたしにもできることを探してみようかしら","自分のこれからについて、少し考えてみました
さすがにもう、甘えている場合ではないのかも――
わたしにもできることを探してみようかしら","ui\00_message\quest\q21017011.gmd","\quest\q21017011.arc","q21017011.arc","6"
"0","q21017012_00_568","蝕みの足音","蝕みの足音","ui\00_message\quest_info\q21017012_00.gmd","\quest\q21017012.arc","q21017012.arc","0"
"1","q21017012_00_568","【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","ui\00_message\quest_info\q21017012_00.gmd","\quest\q21017012.arc","q21017012.arc","1"
"2","q21017012_00_568","<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","ui\00_message\quest_info\q21017012_00.gmd","\quest\q21017012.arc","q21017012.arc","2"
"3","q21017012_00_568","フィンダムを取り巻く事情は急激に
変わっていっているだろう？
ついて行けていない人も少なくないんだ
喧嘩みたいな腕試しをふっかけられることもある
腕の良い所見せてやりゃ、尊敬を勝ち取れるはずさ","フィンダムを取り巻く事情は急激に
変わっていっているだろう？
ついて行けていない人も少なくないんだ
喧嘩みたいな腕試しをふっかけられることもある
腕の良い所見せてやりゃ、尊敬を勝ち取れるはずさ","ui\00_message\quest_info\q21017012_00.gmd","\quest\q21017012.arc","q21017012.arc","3"
"4","q21017012_00_1174","指定された場所へ行き、狂暴な魔物を見つける","指定された場所へ行き、狂暴な魔物を見つける","ui\00_message\quest_info\q21017012_00.gmd","\quest\q21017012.arc","q21017012.arc","4"
