"0","","異質なる大石塊、アーク
おそらくこれは、この地にあってはならぬもの","異質なる大石塊、アーク
おそらくこれは、この地にあってはならぬもの","ui\00_message\pawn\talk\stage\feature3014\persona04.gmd","\pw_talk\pt_feature3014_persona04.arc","pt_feature3014_persona04.arc","4"
"0","0","はぁ――オークやゴブリンというのは
自らの周りを汚していくことにかけては
素晴らしい才能を持っていると思いませんか？","はぁ――オークやゴブリンというのは
自らの周りを汚していくことにかけては
素晴らしい才能を持っていると思いませんか？","ui\00_message\pawn\talk\stage\feature3036\persona05.gmd","\pw_talk\pt_feature3036_persona05.arc","pt_feature3036_persona05.arc","2"
"0","0","まだ使えそうな遺物や宝箱も
探せばそれなりにありそうですね","まだ使えそうな遺物や宝箱も
探せばそれなりにありそうですね","ui\00_message\pawn\talk\stage\feature3036\persona05.gmd","\pw_talk\pt_feature3036_persona05.arc","pt_feature3036_persona05.arc","3"
"0","0","少し探索してみるのもよろしいかと
オークの溜めこんだ資材や道具が
見つかるかもしれません","少し探索してみるのもよろしいかと
オークの溜めこんだ資材や道具が
見つかるかもしれません","ui\00_message\pawn\talk\stage\feature3036\persona05.gmd","\pw_talk\pt_feature3036_persona05.arc","pt_feature3036_persona05.arc","4"
"0","0","ご注意を、覚者さま
いつ何時、無粋なオークが飛び出すやら
知れたものではありません","ご注意を、覚者さま
いつ何時、無粋なオークが飛び出すやら
知れたものではありません","ui\00_message\pawn\talk\stage\feature3036\persona05.gmd","\pw_talk\pt_feature3036_persona05.arc","pt_feature3036_persona05.arc","5"
"0","0","ふぅん、グリッテン砦に似てるかなって思ったけど
やっぱり少し違いますね","ふぅん、グリッテン砦に似てるかなって思ったけど
やっぱり少し違いますね","ui\00_message\pawn\talk\stage\feature3036\persona06.gmd","\pw_talk\pt_feature3036_persona06.arc","pt_feature3036_persona06.arc","0"
"0","0","アッカーシェランの人たちに
ここを取り戻してあげましょうね、覚者さま！","アッカーシェランの人たちに
ここを取り戻してあげましょうね、覚者さま！","ui\00_message\pawn\talk\stage\feature3036\persona06.gmd","\pw_talk\pt_feature3036_persona06.arc","pt_feature3036_persona06.arc","1"
"0","0","うっ、オークの臭いと血の臭いと――
とにかく臭いです！","うっ、オークの臭いと血の臭いと――
とにかく臭いです！","ui\00_message\pawn\talk\stage\feature3036\persona06.gmd","\pw_talk\pt_feature3036_persona06.arc","pt_feature3036_persona06.arc","2"
"0","0","どこからオークが襲ってきても
きっとぼくがお守りしますね！","どこからオークが襲ってきても
きっとぼくがお守りしますね！","ui\00_message\pawn\talk\stage\feature3036\persona06.gmd","\pw_talk\pt_feature3036_persona06.arc","pt_feature3036_persona06.arc","3"
"0","0","宝箱とか道具とかいい素材とか
あったら全部持って帰りましょう！","宝箱とか道具とかいい素材とか
あったら全部持って帰りましょう！","ui\00_message\pawn\talk\stage\feature3036\persona06.gmd","\pw_talk\pt_feature3036_persona06.arc","pt_feature3036_persona06.arc","4"
"0","0","気を付けてくださいね！
物陰からオークが飛び掛かって
くるかもしれません","気を付けてくださいね！
物陰からオークが飛び掛かって
くるかもしれません","ui\00_message\pawn\talk\stage\feature3036\persona06.gmd","\pw_talk\pt_feature3036_persona06.arc","pt_feature3036_persona06.arc","5"
"0","0","石材でがっちり組んだ要塞――
ちっと古びちゃいるが、なかなか
実用的じゃないですかい","石材でがっちり組んだ要塞――
ちっと古びちゃいるが、なかなか
実用的じゃないですかい","ui\00_message\pawn\talk\stage\feature3036\persona07.gmd","\pw_talk\pt_feature3036_persona07.arc","pt_feature3036_persona07.arc","0"
"0","0","ここを取り戻せば、
解放軍の士気も上がるし、拠点も作れますぜ
いっちょ気張りましょうや！","ここを取り戻せば、
解放軍の士気も上がるし、拠点も作れますぜ
いっちょ気張りましょうや！","ui\00_message\pawn\talk\stage\feature3036\persona07.gmd","\pw_talk\pt_feature3036_persona07.arc","pt_feature3036_persona07.arc","1"
"0","0","かなり汚されてますが――ま、掃除のことは
取り返してから考えましょうや
今はオークをぶちのめすのが俺らの役目ですからね","かなり汚されてますが――ま、掃除のことは
取り返してから考えましょうや
今はオークをぶちのめすのが俺らの役目ですからね","ui\00_message\pawn\talk\stage\feature3036\persona07.gmd","\pw_talk\pt_feature3036_persona07.arc","pt_feature3036_persona07.arc","2"
"0","0","覚者さま、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません","覚者さま、気ぃ付けてくださいよ
他所見して、出会いがしらに攻撃されちゃ
たまりません","ui\00_message\pawn\talk\stage\feature3036\persona07.gmd","\pw_talk\pt_feature3036_persona07.arc","pt_feature3036_persona07.arc","3"
"0","0","使えそうなものは持って行きましょう
上等なアイテムや宝なんかもありそうですぜ","使えそうなものは持って行きましょう
上等なアイテムや宝なんかもありそうですぜ","ui\00_message\pawn\talk\stage\feature3036\persona07.gmd","\pw_talk\pt_feature3036_persona07.arc","pt_feature3036_persona07.arc","4"
"0","0","なんだか入り組んでますね
地図で確認しながら動かねぇと
迷っちまいそうです","なんだか入り組んでますね
地図で確認しながら動かねぇと
迷っちまいそうです","ui\00_message\pawn\talk\stage\feature3036\persona07.gmd","\pw_talk\pt_feature3036_persona07.arc","pt_feature3036_persona07.arc","5"
"0","0","フィンダムでは色んなところが模様の入ったタイルで
飾られていたものだけど――
アッカーシェランは頑丈さを大切にしているのね","フィンダムでは色んなところが模様の入ったタイルで
飾られていたものだけど――
アッカーシェランは頑丈さを大切にしているのね","ui\00_message\pawn\talk\stage\feature3036\persona08.gmd","\pw_talk\pt_feature3036_persona08.arc","pt_feature3036_persona08.arc","0"
"0","0","マスター、この素敵な要塞に
オークの臭いが浸み付く前に
アッカーシェランの人たちの手に取り戻しましょう","マスター、この素敵な要塞に
オークの臭いが浸み付く前に
アッカーシェランの人たちの手に取り戻しましょう","ui\00_message\pawn\talk\stage\feature3036\persona08.gmd","\pw_talk\pt_feature3036_persona08.arc","pt_feature3036_persona08.arc","1"
"0","0","オークの臭い――
もう慣れたかと思ったけど、そうでもなかったみたい
早く片付けちゃいましょう、マスター","オークの臭い――
もう慣れたかと思ったけど、そうでもなかったみたい
早く片付けちゃいましょう、マスター","ui\00_message\pawn\talk\stage\feature3036\persona08.gmd","\pw_talk\pt_feature3036_persona08.arc","pt_feature3036_persona08.arc","2"
"0","0","マスター、注意してね
オークがどこから来るか分からないし","マスター、注意してね
オークがどこから来るか分からないし","ui\00_message\pawn\talk\stage\feature3036\persona08.gmd","\pw_talk\pt_feature3036_persona08.arc","pt_feature3036_persona08.arc","3"
"0","0","せっかくだし、見つけたアイテムは
もらっておきましょう
ここって要塞として使われていたんでしょう
それなりの品が手に入るかも","せっかくだし、見つけたアイテムは
もらっておきましょう
ここって要塞として使われていたんでしょう
それなりの品が手に入るかも","ui\00_message\pawn\talk\stage\feature3036\persona08.gmd","\pw_talk\pt_feature3036_persona08.arc","pt_feature3036_persona08.arc","4"
"0","0","マスター、広くて迷いやすいから
目的の場所は地図で確認しながら
行きましょう","マスター、広くて迷いやすいから
目的の場所は地図で確認しながら
行きましょう","ui\00_message\pawn\talk\stage\feature3036\persona08.gmd","\pw_talk\pt_feature3036_persona08.arc","pt_feature3036_persona08.arc","5"
"0","0","覚者さま、今日は私から戦技のご提案があります！","Dear Arisen, today I have a proposal for a warfare technique!","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","0"
"0","0","覚者さま、あなたにお仕えしてきたおかげで
私の意思疎通力が上がりました！","Dear Arisen, thanks to my service to you, my communication skills have improved!","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","1"
"0","0","覚者さま、新しい表現方法を思いつきました！","覚者さま、新しい表現方法を思いつきました！","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","2"
"0","0","覚者さま、これからもよろしくお願いします！","覚者さま、これからもよろしくお願いします！","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","3"
"0","0","最近はやりの髪型にしてみたんです
いかがでしょう、似合っていますか？","最近はやりの髪型にしてみたんです
いかがでしょう、似合っていますか？","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","4"
"0","0","そう言っていただけると嬉しいです！
もし覚者さまのお気に召しましたら
《美容院》でセットすることで
これからずっとこの髪型にする事もできるようです","そう言っていただけると嬉しいです！
もし覚者さまのお気に召しましたら
《美容院》でセットすることで
これからずっとこの髪型にする事もできるようです","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","5"
"0","0","覚者さまは、以前の髪型が
お気に召していたのですね","覚者さまは、以前の髪型が
お気に召していたのですね","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","6"
"0","0","もしも、覚者さまの手から
贈り物をいただけたらと思うと――
特に、<COL b92828><NAME ITEM>を<VAL> 個</COL>いただけると
とても嬉しいです","もしも、覚者さまの手から
贈り物をいただけたらと思うと――
特に、<COL b92828><NAME ITEM>を<VAL> 個</COL>いただけると
とても嬉しいです","ui\00_message\pawn\talk\stage\feature9001\persona01.gmd","\pw_talk\pt_feature9001_persona01.arc","pt_feature9001_persona01.arc","7"
