#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい","覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい",ui\00_message\quest\q60200001.gmd,\quest\q60200001.arc,q60200001.arc,5
0,,"ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう","ここでは皆さんに迷惑がかかります
試練の場を用意しますので、そちらで
落ち合うことにしましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,4
0,,"ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう","ああ、試練の場へはエリアランクが十分でないと
入ることができないかもしれません
確認してから向かうとよいでしょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,5
0,,"ようこそ、ここが試練の場です
今回も私が共に戦場を駆け
より近い場で貴方を導こうと思います","ようこそ、ここが試練の場です
今回も私が共に戦場を駆け
より近い場で貴方を導こうと思います",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,6
0,,"貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました","貴方の中にある慈しみの心
そして善き運命への導き手たる自覚――
私が見届けました",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,7
0,,"では、聖堂に戻り
正式に戦技を授けることにしましょう","では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,8
0,,"貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――","貴方がこれまで求道の中で得たもの、触れた痛み――
その全てが今ここにある貴方を作りあげているのです
この技を継承するにふさわしい貴方を――",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,9
0,,"今後も真理を求め、よき癒し手としての
道を進んでゆくことです
おのずと貴方の前に、大いなるものの
導きが示されることでしょう","今後も真理を求め、よき癒し手としての
道を進んでゆくことです
おのずと貴方の前に、大いなるものの
導きが示されることでしょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,10
0,,貴方の祈り、見せていただきましょう,貴方の祈り、見せていただきましょう,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,11
0,,"いましたね、あそこです
これが最初の試練です","いましたね、あそこです
これが最初の試練です",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,12
0,,"その調子です
試練はまだ続きます、行きましょう","その調子です
試練はまだ続きます、行きましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,13
0,,第二の試練、その生命力を捉えましたね,第二の試練、その生命力を捉えましたね,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,14
0,,次が最後の試練ですよ,次が最後の試練ですよ,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,15
0,,"さぁ、これが最後の試練です
行きましょう","さぁ、これが最後の試練です
行きましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,16
0,,"貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう","貴方の中にあるもの、私が見届けました
では、聖堂に戻り
正式に戦技を授けることにしましょう",ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,17
0,,貴方の判断が戦況を大きく左右するのです,貴方の判断が戦況を大きく左右するのです,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,18
0,,命の真実の姿を見つめる者、それが我々プリーストです,命の真実の姿を見つめる者、それが我々プリーストです,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,19
0,,人に尽くし、その中で己を活かすことです,人に尽くし、その中で己を活かすことです,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,20
0,,数多の痛みに触れてこそ、見えるものもあるのです,数多の痛みに触れてこそ、見えるものもあるのです,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,21
0,,味方がいるなら、その能力や状況も把握すべきです,味方がいるなら、その能力や状況も把握すべきです,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,22
0,,フィールドシフト中は、敵との間合いに注意しましょう,フィールドシフト中は、敵との間合いに注意しましょう,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,23
0,,癒し手である貴方が倒れてしまわないように――,癒し手である貴方が倒れてしまわないように――,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,24
0,,味方の状態には常に気を配りましょう,味方の状態には常に気を配りましょう,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,25
0,,戦場にて奇跡を起こせるのはプリーストのみです,戦場にて奇跡を起こせるのはプリーストのみです,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,26
0,,敵のシークレットコアを感知するのも、我々の力です,敵のシークレットコアを感知するのも、我々の力です,ui\00_message\quest\q60200107.gmd,\quest\q60200107.arc,q60200107.arc,27
0,,"白竜、力授けた
オレ、お前、試してやる","白竜、力授けた
オレ、お前、試してやる",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,0
0,,試練の場、来い,試練の場、来い,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,1
0,,"オレ、お前、試してやる
試練の場、来い","オレ、お前、試してやる
試練の場、来い",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,2
0,,"待ってた
オレ、共に戦う","待ってた
オレ、共に戦う",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,3
0,,この先、試練の敵いる,この先、試練の敵いる,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,4
0,,"色んな矢、選んで使え
射ち方、試せ","色んな矢、選んで使え
射ち方、試せ",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,5
0,,あれ、最初の試練,あれ、最初の試練,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,6
0,,よし、次、第二の試練,よし、次、第二の試練,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,7
0,,第二の試練、射抜け,第二の試練、射抜け,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,8
0,,いい調子、次で最後,いい調子、次で最後,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,9
0,,いた、最後の試練,いた、最後の試練,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,10
0,,"お前なら大丈夫
新しい技、使える
技の継承、俺の家でやる","お前なら大丈夫
新しい技、使える
技の継承、俺の家でやる",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,11
0,,"お前、いいハンターなった
新しい技使える、大丈夫","お前、いいハンターなった
新しい技使える、大丈夫",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,12
0,,"技の継承、俺の家でやる
家で待つ","技の継承、俺の家でやる
家で待つ",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,13
0,,"この技、強い弓
お前扱える、大丈夫","この技、強い弓
お前扱える、大丈夫",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,14
0,,"お前、いいハンターなった
もっといいハンター、なれる","お前、いいハンターなった
もっといいハンター、なれる",ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,15
0,,様々な矢、使いこなすのがハンター,様々な矢、使いこなすのがハンター,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,16
0,,回避して自分守る、大切なこと,回避して自分守る、大切なこと,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,17
0,,最適距離、覚えろ,最適距離、覚えろ,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,18
0,,弱点狙う、大事,弱点狙う、大事,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,19
0,,狙う、射る、それだけ,狙う、射る、それだけ,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,20
0,,敵の数、把握しろ,敵の数、把握しろ,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,21
0,,間合い、ちゃんと見てるか,間合い、ちゃんと見てるか,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,22
0,,敵の状態に合わせた攻撃、ハンターなら当然,敵の状態に合わせた攻撃、ハンターなら当然,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,23
0,,狙った獲物、逃すな,狙った獲物、逃すな,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,24
0,,弱点、狙え,弱点、狙え,ui\00_message\quest\q60200108.gmd,\quest\q60200108.arc,q60200108.arc,25
0,,"白竜、力授けた
オレ、またお前のこと、試してやる","白竜、力授けた
オレ、またお前のこと、試してやる",ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,0
0,,試練の場、来い,試練の場、来い,ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,1
0,,"今回もオレ、お前、試してやる
試練の場、来い","今回もオレ、お前、試してやる
試練の場、来い",ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,2
0,,"待ってた
オレ、共に戦う","待ってた
オレ、共に戦う",ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,3
0,,この先、試練の敵いる,この先、試練の敵いる,ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,4
0,,"色んな矢、選んで使え
射ち方、試せ","色んな矢、選んで使え
射ち方、試せ",ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,5
0,,あれ、最初の試練,あれ、最初の試練,ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,6
0,,よし、次、第二の試練,よし、次、第二の試練,ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,7
0,,第二の試練、射抜け,第二の試練、射抜け,ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,8
0,,いい調子、次で最後,いい調子、次で最後,ui\00_message\quest\q60200109.gmd,\quest\q60200109.arc,q60200109.arc,9
