0,TUTORIAL_STEP_686,"カスタムメイド工房での<COL ffdc78>《武具のリミット解除》</COL>は
下記の２つを揃えることで
何度でも行うことができます

　①★４まで強化された武器や防具
　②素材やリムなどの必要な費用

また、付与される性能は
<COL ffdc78>リミット解除を試すたびに上書きされる</COL>ため
成功時に付与される性能例を
確認しながら行いましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step384.gmd,\tguide\tutorial_guide_384.arc,tutorial_guide_384.arc,0
31,CHAT_COM_344,侵食核を潰しましょう！,Let us destroy the infected growths!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
32,CHAT_COM_345,胞子を止める！,Stop the spores!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
33,CHAT_COM_346,胞子を止めます！,Stop the spores!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
34,CHAT_COM_347,コアを出す！,Core reveal!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
35,CHAT_COM_348,コア、出します！,I will reveal the core!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
36,CHAT_COM_349,コアを叩こう！,Let's attack the core!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
37,CHAT_COM_350,コアを叩きましょう！,Let us attack the core!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
38,CHAT_COM_351,バリア張ります！,Form a barrier!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
39,CHAT_COM_352,まとめて回復する！,Gather around and heal!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
40,CHAT_COM_353,大技、キメる！,"A big technique, nail it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
41,CHAT_COM_354,大技、キメるわ！,"A big technique, nail it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
42,CHAT_COM_355,大魔法いくぞ！,Here comes the great magick!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
43,CHAT_COM_356,大魔法いくわよ！,Here comes the great magick!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
44,CHAT_COM_357,っしゃあ、いくぞ！,"Well, let's go!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
45,CHAT_COM_358,さあ、いくわよ！,"Well, let's go!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
46,CHAT_COM_359,そろそろ本気出す！,Time to get serious!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
47,CHAT_COM_360,絶対に許さん,I will not allow it!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
48,CHAT_COM_361,大ピンチ！,Big pinch!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
49,CHAT_COM_362,はっ、余裕だな！,"Hah, I can afford it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
50,CHAT_COM_363,ま、余裕ね！,"Well, I can afford it!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
51,CHAT_COM_364,大型、沈黙！,Large silence!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
52,CHAT_COM_365,ナイスバリア！,Nice barrier!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
53,CHAT_COM_366,ナイスヒール！,Nice heal!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
54,CHAT_COM_367,ナイスダウン！,Nice down!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
55,CHAT_COM_368,ナイスブレイク！,Nice break!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
56,CHAT_COM_369,オーク相手に情けは無用！,No mercy for orcs!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
57,CHAT_COM_370,これより生死の検分に入る！,I'm at a life and death situation!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
58,CHAT_COM_371,果たせぬ夢などない！,There is no dream that cannot be realized!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
59,CHAT_COM_372,攻城兵器、来たぞ！,"Siege weapons, here I come!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
60,CHAT_COM_373,攻城兵器、来たわ！,"Siege weapons, here I come!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
61,CHAT_COM_374,大砲を使え！,Use the cannon!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
62,CHAT_COM_375,大砲を使おう！,Use the cannon!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
63,CHAT_COM_376,大砲を潰せ！,Destroy the cannons!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
64,CHAT_COM_377,大砲をこわそう！,Let's break the cannons!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
65,CHAT_COM_378,突入成功！,Successfuly charged into!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
66,CHAT_COM_379,開門した！　全員突撃！,"Gate opened, everyone charge!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,66
67,CHAT_COM_380,開門したわ！　全員突撃！,"Gate opened, everyone charge!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,67
68,CHAT_COM_381,部隊を分けて攻略しよう！,Let's divide our troops and capture it!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,68
69,CHAT_COM_389,必ず生きて帰る！,We will live and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,69
70,CHAT_COM_390,必ず生きて帰ろう！,We will live and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,70
71,CHAT_COM_382,敵将を倒して帰るぞ！,Let's defeat the general and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,71
72,CHAT_COM_383,敵将、倒して帰りましょう！,Let's defeat the general and go home!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,72
73,CHAT_COM_384,流れが悪い、押し返す！,"They hold the advantage, fall back!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,73
74,CHAT_COM_385,流れが悪い、反撃！,"We are at the disadvantage, counterattack!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,74
75,CHAT_COM_386,いいぞ！　優勢だ！,We hold the advantage!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
76,CHAT_COM_387,優勢！　良い感じ！,"Advantage, nice!",ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,76
77,CHAT_COM_388,制圧完了！,Domination complete!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
78,CHAT_COM_391,完全勝利！,Total victory!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,78
79,CHAT_COM_392,我がクランの名にかけて！,In the name of our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
80,CHAT_COM_393,この勝利を我がクランへ捧げよう,Let's dedicate this victory to our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,80
81,CHAT_COM_394,この勝利、我がクランへ捧げましょう,Let's dedicate this victory to our clan!,ui\00_message\simple_com\chat_com_text_08.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
0,,癒しの薬,Healing Potion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
0,,癒しの薬・上,Superior Healing Potion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
0,,ガラエキス,Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
0,,毒消しの薬,Antidote,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
0,,解印の水薬,Key Insignia Potion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
0,,点眼薬,Eyedrops,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
0,,石化下し,Petrification Cure,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
0,,万能薬,Panacea,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
0,,戦神のお守り,Conqueror's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
0,,守護神のお守り,Angel's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
0,,魔神のお守り,Demon's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
0,,精霊のお守り,Sprite's Periapt,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
0,,ドリード宝物庫の鍵,Dreed Treasury Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
0,,蝶印の小鍵,Small Butterfly Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
0,,オーク将の錆び鍵,Orc General's Rusty Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14
0,,ドリード城主の鍵,Dreed Master Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15
0,,監獄牢の鍵,Dungeon Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,16
0,,手投げ爆弾,Throwblast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,17
0,,白竜印の霊薬,White Dragon Miracle Cure,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
0,,ランタン火種,Lantern Kindling,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
0,,白竜印ガラエキス,White Dragon Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
0,,ピッケル,Pickaxe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
0,,伐採ナイフ,Lumber Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
0,,箱開けピン,Lockpick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
0,,ガラエキス・上,Superior Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
0,,キノコソテー,Mushroom Sauté,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
0,,癒しの妙薬,Healing Elixir,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
0,,癒しの妙薬・上,Superior Healing Elixir,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
0,,癒しの特撰薬,Healing Remedy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
0,,癒しの特撰薬・上,Superior Healing Remedy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
0,,金貨袋,Coin Pouch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
0,,金貨袋,Coin Pouch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
0,,金貨袋,Coin Pouch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
0,,リム結晶,Rift Crystal,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
0,,リム結晶,Rift Crystal,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
0,,リム結晶,Rift Crystal,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
0,,ブラッドオーブ,Blood Orb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
0,,ブラッドオーブ,Blood Orb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
0,,ブラッドオーブ,Blood Orb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
0,,森民の古鍵,Forest Dwellers' Old Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
0,,高級ガラエキス,Quality Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
0,,高級ガラエキス・上,Superior Quality Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
0,,濃厚ガラエキス,Strong Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
0,,濃厚ガラエキス・上,Superior Strong Gala Extract,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
0,,迅速薬,Bottled Haste,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
0,,目覚まし薬,Waking Draught,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
0,,水拭きの布,Terry Cloth,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
0,,油取り布,Absorbent Cloth,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
0,,気付け薬,Restorative,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
0,,防炎軟膏,Fireproof Draught,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
0,,ホットジェル,Hot Gel,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
0,,魔祓い薬湯,Purifying Decoction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
0,,復調の薬湯,Recovery Decoction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
0,,応急薬,Interventive,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
0,,爽身薬,Refreshing Remedy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
0,,光の特薬湯,Concoction of Light,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
0,,軟体下し,Fortifier,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
0,,王水ソルベ,Aqua Regia Sorbet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
0,,蛮族の丸薬,Pill of Savages,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
0,,ガラ漬け酒,Gala Pickling Liquor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
0,,戦神のアミュレット,Conqueror's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,60
0,,守護神のアミュレット,Angel's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,61
0,,魔神のアミュレット,Demon's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,62
0,,精霊のアミュレット,Sprite's Amulet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,63
0,,戦神のタリスマン,Conqueror's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,64
0,,守護神のタリスマン,Angel's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,65
0,,魔神のタリスマン,Demon's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,66
0,,精霊のタリスマン,Sprite's Talisman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,67
0,,水瓶,Water Flask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,68
0,,油瓶,Oil Flask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,69
0,,毒瓶,Poison Flask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,70
0,,投げ石,Throwing Rock,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,71
0,,投げドクロ,Throwing Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,72
0,,投げナイフ,Throwing Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,73
0,,火炎弾,Dragon's Spit,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,74
0,,錬成発破弾,Blasting Beads,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,75
0,,強化ピッケル,Enhanced Pickaxe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,76
0,,強化伐採ナイフ,Enhanced Lumber Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,77
0,,箱開け金具,Enhanced Lockpick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,78
0,,匠のピッケル,Artisan's Pickaxe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,79
0,,匠の伐採ナイフ,Artisan's Lumber Knife,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,80
0,,万能箱開け工具,All-Purpose Lockpick,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,81
0,,ハーブサラダ,Herb Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,82
0,,ミートローフ,Meatloaf,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,83
0,,レスタニアワイン,Lestania Wine,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,84
0,,３種のハーブサラダ,Three-Herb Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,85
0,,キノコのワイン煮,Wine-Boiled Mushroom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,86
0,,ワイルドステーキ,Wild Steak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,87
0,,芳醇エール酒,Mellow Ale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,88
0,,５種のハーブサラダ,Five-Herb Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,89
0,,グリルドマッシュルーム,Grilled Mushroom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,90
0,,絶品肉炒め,Exquisite Fried Meat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,91
0,,ブルーウィスキー,Blue Whiskey,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,92
0,,ハーヴェストサラダ,Harvest Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,93
0,,特選キノコディップ,Special Mushroom Dip,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,94
0,,希少肉のパテ,Rare Meat Paté,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,95
0,,魔女の薬酒,Witch's Brew,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,96
0,,森王のサラダ,Forest Royal Salad,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,97
0,,秘伝キノコシチュー,Secret Mushroom Stew,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,98
0,,覚醒ステーキ,Rousing Steak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,99
0,,ドラゴンスピリット,Dragon Spirits,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,100
0,,鉱泉の鍵・癒しの泉,Spring of Healing Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,101
0,,鉱泉の鍵・活力の泉,Spring of Vitality Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,102
0,,鉱泉の鍵・豊穣の泉,Spring of Abundance Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,103
0,,盗賊の小鍵,Small Thief's Key,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,104
0,,黄金石,Golden Gemstone,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,105
0,,パスポート・コース,Passport Course,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,106
0,,クラフトマスターポーン,Craft Master Pawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,107
0,,不特定素材,Unspecified Material,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,108
0,,不特定クレスト,Unspecified Crest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,109
0,,不特定武器,Unspecified Weapon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,110
0,,不特定防具,Unspecified Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,111
0,,不特定ジュエリー,Unspecified Jewelry,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,112
0,,シルバーチケット,Silver Ticket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,113
